id,Dialogue_id,Utterance_id,Sentence,speaker,label
8599,1,0,"Congratulations, mom.",PJ,0
8600,1,1,"Oh, thank you, sweetheart.",PJ,0
8601,1,2,I was wondering if you kids would remember.,Amy,0
8602,1,3,"Well, who could forget a day like this? Any idea what we're talking about? It's our 20th wedding anniversary.",Bob,0
8603,1,4,"Wow, 20 years with dad.",Teddy,0
8604,1,5,"Wow, that's a real conversation stopper, isn't it? Okay, kids, your dad and I have had 20 wonderful years.",Bob,0
8605,1,6,I gotta give the guy credit.,Gabe,0
8606,1,7,"I mean, let's face it Sometimes I may not be the easiest person in the world to live with.",Dabney,0
8607,1,8,This is where you all jump in.,Ivy,0
8608,1,9,"And say, 'no no no, mom.",Amy,0
8609,1,10,You're great.,Lauren,0
8610,1,11,"' No no no, mom.",PJ,0
8611,2,0,You're great.,Bob,0
8612,2,1,"So is dad gonna get you a nice gift? Kids, I love your father dearly, But when it comes to anniversary gifts, There's only one word to describe him.",Bob,0
8613,2,2,It starts with 'ch' and ends in 'eap.,Spencer,0
8614,2,3,"' Yeah, I'm gonna need more hints.",Toby,0
8615,2,4,"Yeah, the only gift he ever gets me is a card he signs, 'happy anniversary.",Dabney,0
8616,2,5,"Love, me.",Gabe,0
8617,2,6,"' Well, at least you get a card.",Gabe,0
8618,2,7,It's the same card.,Gabe,0
8619,2,8,He reuses it every year.,Amy,0
8620,2,9,"Well, who knows? Maybe this year he'll surprise you.",Lauren,0
8621,2,10,"Yeah, maybe he'll come into the kitchen with his zipper up.",Spencer,0
8622,2,11,"Good morning, everybody.",Gabe,0
8623,2,12,"Dad, barn door.",Toby,0
8624,2,13,"For you, my dear.",Toby,0
8625,2,14,A card! Wonder what it says.,Emmett,0
8626,2,15,'happy anniversary.,Amy,0
8627,2,16,"Love, me.",Spencer,0
8628,2,17,' - I love you too.,Skyler,0
8629,2,18,Glad to hear it.,Spencer,0
8630,2,19,"In that case, read on.",Gabe,0
8631,2,20,There's more this year.,Emmett,0
8632,2,21,'p.,Dabney,0
8633,2,22,S.,Ivy,0
8634,2,23,Aloha.,Emmett,0
8635,2,24,' what does that mean? That means that the Duncans.,Toby,0
8636,2,25,Are going to Hawaii! I knew you'd come through.,Charlie,0
8637,2,26,You are so generous.,Toby,0
8638,2,27,"Oh, thank you.",Ivy,0
8639,2,28,I'm gonna need that back.,Skyler,0
8640,3,0,"today's all burnt toast ? running late and dad jokes ? 'has anybody seen my left shoe?' ? I close my eyes, take a bite ? grab a ride, laugh out loud ? there it is up on the roof ? I've been there, I survived ? so just take my advice ? hang in there, baby ? things are crazy ? but I know your future's bright ? hang in there, baby ? there's no maybe ? everything turns out all right ? sure life is up and down ? but trust me, it comes back around ? you're gonna love who you turn out to be ? hang in there, baby.",Dabney,0
8641,3,1,"? Bob, this place is gorgeous.",Spencer,0
8642,3,2,"Huh? Only the best for you, my love.",Amy,0
8643,3,3,Oh.,Beau,0
8644,3,4,"Okay, I'm gonna check us in.",Charlie,0
8645,3,5,Okay.,Gabe,0
8646,3,6,"Hey, Charlie, you wanna.",Gabe,0
8647,3,7,Yeah.,Emmett,0
8648,3,8,Nd the pool? Let's make sure no one has the same swimsuit as mommy.,Toby,0
8649,3,9,"Okay, guys, come on, you don't have to wait for me.",Ivy,0
8650,3,10,"Go outside, explore.",Lauren,0
8651,3,11,We're in paradise.,Beau,0
8652,3,12,"Dude, look at the size of that flat-screen.",Beau,0
8653,3,13,"Teddy, you don't have to hang with me.",Dabney,0
8654,3,14,"Come on, there's got to be to check out too.",Skyler,0
8655,3,15,"No, that's okay.",Amy,0
8656,3,16,I Found it.,Amy,0
8657,3,17,"Hi, um, I'm Teddy.",Lauren,0
8658,3,18,"Aloha, Teddy.",Bob,0
8659,3,19,I'm kai.,Charlie,0
8660,3,20,Kai what an interesting name.,Dabney,0
8661,3,21,It means 'the sea.,Lauren,0
8662,3,22,"' what does 'teddy' mean? Oh, it means my parents were expecting a boy.",Spencer,0
8663,3,23,So are you into surfing? Am I? I have been complaining about.,Gabe,0
8664,3,24,The lack of surf in Denver since I don't know when.,Teddy,0
8665,3,25,"If you want a surfing lesson, I'll be at the beach tomorrow morning.",Ivy,0
8666,3,26,"Yeah, I'd love that.",Gabe,0
8667,3,27,"Okay well, aloha.",Skyler,0
8668,3,28,"That means 'hello, goodbye and I like your smile.",Spencer,0
8669,3,29,' Actually just the first two.,Amy,0
8670,3,30,Yeah.,Bob,0
8671,3,31,"No, I know.",Toby,0
8672,3,32,I was going for an alo-ha-ha.,Beau,0
8673,3,33,I'm leaving now.,Ivy,0
8674,4,0,"Hi, I'd like to check in.",Spencer,0
8675,4,1,The name is Bob Duncan.,Spencer,0
8676,4,2,I believe we have the sizzlin' summer package.,Toby,0
8677,4,3,"Yes, here it is one room, And I see you will be attending the timeshare presentation.",PJ,0
8678,4,4,Hey.,Bob,0
8679,4,5,"Hey! How much did you hear? Oh, not much, just something about a timeshare.",Teddy,0
8680,4,6,What is that? It's you know what it is? It's complicated.,Teddy,0
8681,4,7,Why don't Timeshare is a hotel room you buy one week every year.,Dabney,0
8682,4,8,For the rest of your life.,Bob,0
8683,4,9,"Okay, she doesn't For attending our presentation, Mr.",Dabney,0
8684,4,10,Duncan gets his entire trip for free.,Bob,0
8685,4,11,Need to know all that.,Charlie,0
8686,4,12,So Your big anniversary gift to mom is a free trip? This is a win-win.,Ivy,0
8687,4,13,Your mom thinks I'm a hero and I've got I've got no intention of buying a timeshare.,Spencer,0
8688,4,14,Come on.,PJ,0
8689,4,15,Can't we keep this between us? Keep what between us? That's why you're my favorite.,PJ,0
