id,Dialogue_id,Utterance_id,Sentence,Speaker,label
14762,1,0,What is this? - Ooh ooh! I know! - Wait.,Bob,0
14763,1,1,I want Gabe to answer.,Bob,0
14764,1,2,Aw.,Gabe,0
14765,1,3,Uh It's a plate.,Gabe,1
14766,1,4,Wrong.,Bob,0
14767,1,5,Whoa.,PJ,0
14768,1,6,That'll teach me to get cocky.,PJ,1
14769,1,7,"It's a dirty plate, which you were supposed to put in the dishwasher.",Bob,0
14770,1,8,"Now come on! How easy is that? If it's so easy, why didn't you do it? Now the plate's all the way out here and that one's on you.",Gabe,1
14771,1,9,"You know what, Mister? You just bought yourself a ticket to a weekend of yard work.",Bob,1
14772,1,10,Take care of the plate.,Bob,0
14773,1,11,He's really been on my case lately.,Gabe,0
14774,1,12,I don't know what to do about it.,Gabe,0
14775,1,13,Well You could put that plate in the dishwasher.,PJ,0
14776,1,14,"Yeah, but then he wins.",PJ,1
14777,1,15,"Brother man, you should do what I did.",PJ,0
14778,1,16,Get your own apartment.,PJ,0
14779,1,17,"Dude, I'm 13.",Gabe,1
14780,1,18,"Well, then we're back to the plate.",PJ,1
14781,1,19,Oh hey! I got an idea.,Gabe,0
14782,1,20,"How about I come stay at your place this weekend? Oh, yeah, sure.",Gabe,0
14783,1,21,Why not? Emmett's out of town.,PJ,0
14784,1,22,Should be fun.,PJ,0
14785,1,23,"Hey, can I bring Jake? - Sure.",Gabe,0
14786,1,24,"All right, this is great.",Gabe,0
14787,1,25,"Since I'm not here, I don't have to do yard work.",Gabe,0
14788,1,26,And then guess who wins? ( Sighs ) - I do.,Gabe,1
14789,1,27,"Yeah yeah No, I know.",PJ,0
14790,1,28,I was just Got nervous after the whole plate thing.,PJ,1
14791,2,0,"Spencer, how are you not understanding this? I just I just don't see what the big deal is.",Teddy,0
14792,2,1,Okay okay.,Teddy,0
14793,2,2,Let me break this down one more time.,Teddy,0
14794,2,3,"So, I had just done my big performance in drama class.",Teddy,0
14795,2,4,"And then, that horrible Ashley walks up to me and she says 'Looks like you're really having fun out there.",Teddy,1
14796,2,5,' I still don't see why that's so bad.,Spencer,1
14797,2,6,"She was totally insulting me! But By saying you had fun? Yes, that's what you say when somebody's performance stinks.",Teddy,1
14798,2,7,Everybody knows that.,Teddy,1
14799,2,8,"Teddy, it just seems like you're making a big deal out of nothing.",Spencer,0
14800,2,9,"Oh yeah? Yeah? Well, it seems like you're making nothing out of a big deal! Yeah, that's what I meant to say.",Teddy,1
14801,2,10,Okay.,Amy,0
14802,2,11,Who put all of Toby's stuffed animals on the porch? Gabe.,Amy,1
14803,2,12,Aw.,Amy,0
14804,2,13,She pinned her first crime on me.,Gabe,1
14805,2,14,What am I gonna do about this? - About what? Charlie.,Amy,0
14806,2,15,She still doesn't like Toby.,Amy,0
14807,2,16,This has been going on for months.,Amy,0
14808,2,17,I thought she'd be over it by now.,Amy,0
14809,2,18,"Mom, some things take time.",Gabe,0
14810,2,19,"I mean, I still don't like Charlie.",Gabe,0
14811,2,20,Teddy doesn't like me.,Gabe,1
14812,2,21,PJ doesn't like Teddy.,Gabe,1
14813,2,22,It's what makes us a family.,Gabe,1
14814,2,23,"Gabe, I wanted this time to be different.",Amy,0
14815,2,24,"After all, Toby is gonna be my last baby.",Amy,0
14816,2,25,Mm-hmm.,Gabe,1
14817,3,0,( Knocking on door ) PJ: Come on in.,PJ,0
14818,3,1,Hey.,PJ,0
14819,3,2,Hey.,Gabe,0
