id,Dialogue_id,Utterance_id,Sentence,speaker,label
17613,1,0,"Oh, hey.  ",Bob,0
17614,1,1,You guys wanna hear a joke?  ,Bob,0
17615,1,2,No!  ,Gabe,1
17616,1,3,Why not?  ,Bob,0
17617,1,4,Because they're never good.  ,Gabe,0
17618,1,5,"Dad, your mouth is",Gabe,0
17619,1,6,where jokes go to die.  ,Gabe,1
17620,1,7,I can be funny.  ,Bob,0
17621,1,8,It's funny watching,PJ,0
17622,1,9,you try to tell a joke.  ,PJ,1
17623,1,10,"See, now that's funny.   ",Teddy,1
17624,1,11,"Honey, why don't you just",Amy,0
17625,1,12,wait and tell your joke at lunch?   ,Amy,0
17626,1,13,But I have lunch at work.   ,Bob,0
17627,1,14,Uh-huh.   ,Amy,1
17628,1,15,You know what? You,Bob,0
17629,1,16,guys are gonna like this one.   ,Bob,0
17630,1,17,"So, a guy walks into a",Bob,0
17631,1,18,store with a frog on a leash...   ,Bob,0
17632,1,19,"<em>No, no, no!</em>   ",Gabe,0
17633,1,20,Sorry. Frog's on his head.   ,Bob,1
17634,1,21,"So, anyway, the frog says...   ",Bob,0
17635,1,22,"Ah, you shouldn't",Bob,0
17636,1,23,know the frog talks yet.   ,Bob,0
17637,1,24,"So, let's just forget",Bob,0
17638,1,25,"I said that, okay?   ",Bob,0
17639,1,26,The store owner says...   ,Bob,0
17640,1,27,And it doesn't have,Bob,0
17641,1,28,"to be the store owner,   ",Bob,1
17642,1,29,it could just be a,Bob,0
17643,1,30,guy who works there.   ,Bob,0
17644,1,31,"Okay, okay.",Amy,0
17645,1,32,"Or a girl, whatever.   ",Amy,0
17646,1,33,"You know what, guys?   ",Amy,0
17647,1,34,"In the interest of time, let's just",Amy,0
17648,1,35,laugh now and get it over with.   ,Amy,0
17649,1,36,Okay. Go.   ,Amy,1
17650,1,37,Ohh!   ,PJ,0
17651,1,38,"Good one, Dad.",PJ,0
17652,1,39,"<em>- No, no, wait.</em>   ",Bob,0
17653,1,40,Wait a minute. I'm not done yet.   ,Bob,0
17654,1,41,"No, but we are.",Gabe,1
17655,1,42,Yeah.   ,PJ,0
17656,1,43,"Well, you wanna hear",Bob,0
17657,1,44,"the joke, right, Charlie?   ",Bob,0
17658,1,45,"Sure, Daddy.   ",Charlie,0
17659,1,46,"Okay, so...   ",Bob,0
17660,1,47,Guy walks into a,Bob,0
17661,1,48,store with a frog...   ,Bob,0
17662,1,49,Wait a minute.   ,Bob,0
17663,1,50,It's not a frog. It's a parrot.   ,Bob,1
17664,1,51,Parrots are funny.   ,Charlie,1
17665,1,52,Yeah.   ,Bob,0
17666,1,53,Yeah. Okay. But,Bob,0
17667,1,54,there's more to the joke.   ,Bob,0
17668,1,55,It doesn't end on 'parrot'.   ,Bob,0
17669,1,56,You said it again.   ,Charlie,1
17670,2,0,"It's here, it's here!   ",Teddy,0
17671,2,1,What is?   ,Amy,0
17672,2,2,The email from Yale. I'm,Teddy,0
17673,2,3,about to find out if I got in.   ,Teddy,0
17674,2,4,Open it! What are,Amy,0
17675,2,5,you waiting for?   ,Amy,0
17676,2,6,I can't. I'm too nervous.   ,Teddy,0
17677,2,7,Yale is my dream school.   ,Teddy,0
17678,2,8,The next ten seconds are gonna,Teddy,0
17679,2,9,decide the course of my entire life.   ,Teddy,1
17680,2,10,"Okay. Easy now, honey.   ",Amy,0
17681,2,11,Nobody likes a drama queen.   ,Amy,1
17682,2,12,What are you looking at me for?   ,Amy,1
17683,2,13,"Okay. Dad, here, you read it.   ",Teddy,0
17684,2,14,I'll be able to tell,Teddy,0
17685,2,15,by your expression.   ,Teddy,0
17686,2,16,Uh-oh.   ,Bob,0
17687,2,17,I didn't get in?   ,Teddy,0
17688,2,18,"No, I sent it to trash.   ",Bob,1
17689,2,19,"Hey, how do I get this",Bob,0
17690,2,20,back? 'Empty trash.'   ,Bob,1
17691,2,21,No!   ,Teddy,1
17692,2,22,Gosh. I'll do it.   ,Teddy,0
17693,2,23,Okay.   ,Teddy,0
17694,2,24,Here goes.   ,Teddy,0
17695,2,25,Huh?   ,Teddy,0
17696,2,26,I'm on the wait list.   ,Teddy,0
17697,2,27,"Well, that's good.   ",Amy,0
17698,2,28,You still have a,Amy,0
17699,2,29,chance to get in.   ,Amy,0
17700,2,30,You just have to wait,Amy,0
17701,2,31,for a spot to open up.   ,Amy,0
17702,2,32,"Well, yeah, but what",Teddy,0
17703,2,33,are the odds of that?   ,Teddy,0
17704,2,34,"Honey, look, it's",Amy,0
17705,2,35,out of your hands.   ,Amy,0
17706,2,36,"Okay, so until you hear otherwise,",Amy,0
17707,2,37,you just have to do what I do.   ,Amy,0
17708,2,38,Just relax and go with the flow.   ,Amy,1
17709,2,39,You're looking at me again.   ,Amy,1
17710,3,0,What is that?   ,Amy,0
17711,3,1,It's a scooter.   ,Gabe,0
17712,3,2,Which I bought with my,Gabe,0
17713,3,3,graduation money from Grandpa.   ,Gabe,0
17714,3,4,You didn't graduate.,Amy,0
17715,3,5,Grandpa doesn't know that.   ,Gabe,1
17716,3,6,"Gabe, we talked about this.   ",Amy,0
17717,3,7,I specifically said you could,Amy,0
17718,3,8,not get one of these things.   ,Amy,0
17719,3,9,You said I couldn't,Gabe,0
17720,3,10,have a dirt bike.   ,Gabe,0
17721,3,11,This is an electric scooter.   ,Gabe,0
17722,3,12,It's what kids with,Gabe,0
17723,3,13,dirt bikes make fun of.   ,Gabe,1
17724,3,14,"Well, whatever it is, it",Amy,0
17725,3,15,doesn't look very safe.   ,Amy,0
17726,3,16,"Listen, before you decide anything,",Gabe,0
17727,3,17,how about you just take it for a spin?    ,Gabe,0
17728,3,18,Then you can see how tame it is.    ,Gabe,0
17729,3,19,Whoo-hoo!    ,Amy,0
17730,3,20,"Aww, yeah!    ",Amy,1
17731,3,21,"Fun, huh? So can I keep it?    ",Gabe,0
17732,3,22,Don't know. Not,Amy,0
17733,3,23,done testing it yet.    ,Amy,1
17734,3,24,Whoo-hoo!    ,Amy,0
17735,3,25,"Aw, yeah!    ",Amy,0
17736,4,0,"Okay, Charlie, let's go.    ",Bob,0
17737,4,1,"Hello, Mr. Duncan.    ",Others,0
17738,4,2,"Hello, Teacher Lily.    ",Bob,0
17739,4,3,I wanted to show you something,Others,0
17740,4,4,Charlie wrote about you.    ,Others,0
17741,4,5,It's on the 'Mommy Daddy' wall.    ,Others,0
17742,4,6,Let me apologize in advance.    ,Bob,1
17743,4,7,No. It's good this time.    ,Others,1
17744,4,8,Here's Charlie's.    ,Others,0
17745,4,9,'My daddy tells funny jokes.'    ,Bob,0
17746,4,10,My...    ,Bob,0
17747,4,11,"Well, at least somebody",Bob,0
17748,4,12,appreciates me.    ,Bob,0
17749,4,13,"Thank you, Charlie.    ",Bob,0
17750,4,14,"You're welcome, Daddy.    ",Charlie,0
17751,4,15,Since you're coming in for,Others,0
17752,4,16,"circle time tomorrow anyway,    ",Others,0
17753,4,17,how about telling the,Others,0
17754,4,18,kids a couple of jokes?    ,Others,0
17755,4,19,"Oh, I...    ",Bob,0
17756,4,20,I don't know.    ,Bob,0
17757,4,21,Sometimes I,Bob,0
17758,4,22,get a little rattled.    ,Bob,0
17759,4,23,"Mr. Duncan, they're",Others,0
17760,4,24,four-year-olds.    ,Others,0
17761,4,25,You're not hosting the Oscars.    ,Others,1
17762,4,26,"Please, Daddy.    ",Charlie,0
17763,4,27,Um...    ,Bob,0
17764,4,28,"Well, I guess I",Bob,0
17765,4,29,could tell a few jokes.    ,Bob,0
17766,4,30,"I mean, how hard could that be?    ",Bob,0
17767,4,31,Tell the one about the parrot.    ,Charlie,0
17768,4,32,It's <em>so</em> funny.    ,Charlie,1
17769,5,0,"Oh, hey, Victor, if you're",Teddy,0
17770,5,1,not busy tomorrow night...    ,Teddy,0
17771,5,2,"And, uh, I'm",Teddy,0
17772,5,3,assuming you're not...    ,Teddy,0
17773,5,4,Hey!    ,Others,1
17774,5,5,Oh. I'm sorry. Are you busy?    ,Teddy,0
17775,5,6,No.    ,Others,1
17776,5,7,Continue.    ,Others,0
17777,5,8,"Well, I could use some",Teddy,0
17778,5,9,help with the senior prank.    ,Teddy,0
17779,5,10,A prank?    ,Others,0
17780,5,11,I don't know. That,Others,0
17781,5,12,sounds like hijinks.    ,Others,0
