id,Dialogue_id,Utterance_id,Sentence,speaker,label
11569,1,0,"Gabe, be totally honest.",Amy,0.0
11570,1,1,"For a pregnant woman, I'm really smoking, aren't I?",Amy,0.0
11571,2,0,Ba-bam!,Amy,0.0
11572,3,0,Yeah.,Gabe,0.0
11573,3,1,I think silence is my best option here.,Gabe,0.0
11574,4,0,Okay.,Amy,0.0
11575,4,1,"Well, I'm off to yoga.",Amy,0.0
11576,5,0,"Oh hey, before you go This silly old thing.",Gabe,0.0
11577,6,0,Can I get a quick signature for this thing for school?,Gabe,0.0
11578,7,0,A school thing?,Amy,0.0
11579,7,1,Oh.,Amy,0.0
11580,7,2,I Hope this isn't another note from your principal.,Amy,0.0
11581,7,3,"Oh, look at that.",Amy,0.0
11582,7,4,"Yes, that's interesting.",Amy,0.0
11583,7,5,It's gotten to the point where 'dear Mrs.,Amy,0.0
11584,7,6,duncan' is a stamp.,Amy,0.0
11585,7,7,You released a bag of crickets in the library?,Amy,0.0
11586,7,8,Why?,Amy,0.0
11587,8,0,Crickets are noisy.,Gabe,0.0
11588,8,1,The library is quiet.,Gabe,0.0
11589,8,2,You try things.,Gabe,0.0
11590,9,0,Let's see.,Amy,0.0
11591,9,1,"I could try things like grounding you, ",Amy,0.0
11592,9,2,cutting your allowance ,Amy,0.0
11593,10,0,"Wow, mom, now that I'm getting a better look at you, you are smoking.",Gabe,0.0
11594,11,0,You really think so?,Amy,0.0
11595,12,0,Yeah.,Gabe,0.0
11596,13,0,"Forget it, mister.",Amy,0.0
11597,13,1,You've gone too far this time.,Amy,0.0
11598,13,2,Your father and I will discuss your punishment later.,Amy,0.0
11599,14,0,"All right, fine, but you still have to sign this.",Gabe,0.0
11600,15,0,Wish I had a stamp.,Amy,0.0
11601,16,0,I'm so glad we're back together.,Spencer,0.0
11602,17,0,I know.,Teddy,0.0
11603,17,1,Me too.,Teddy,0.0
11604,17,2,"You know, I feel like when we're happy, ",Teddy,0.0
11605,17,3,the whole world is happy.,Teddy,0.0
11606,18,0,Right.,Ivy,0.0
11607,18,1,Guess again.,Ivy,0.0
11608,19,0,Oh hey!,Teddy,0.0
11609,20,0,Wouldn't it be fun cute couple nicknamese.,Teddy,0.0
11610,20,1,Where we combine our two names?,Teddy,0.0
11611,21,0,Like brangelina.,Spencer,0.0
11612,22,0,Yeah yeah yeah.,Teddy,0.0
11613,23,0,"Right, okay.",Teddy,0.0
11614,23,1,So Spencer and Teddy.,Teddy,0.0
11615,23,2,"Oh, we could be 'spendy'!",Teddy,0.0
11616,24,0,Do you like spendy?,Teddy,0.0
11617,25,0,I'd like for spendy to hit me over the head with a club.,Ivy,0.0
11618,26,0,"Well, I gotta go - Basketball practice.",Spencer,0.0
11619,26,1,All right.,Teddy,0.0
11620,27,0,"See ya later, spendy.",Teddy,0.0
11621,27,1,I like it.,Teddy,0.0
11622,28,0,"Ivy, why are people giving me dirty looks?",Teddy,0.0
11623,29,0,"Hmm, it could be anything really Your pants, your shirt, the fact that you're a jinx, your hair.",Ivy,0.0
11624,30,0,Wait.,Teddy,0.0
11625,30,1,Whoa whoa.,Teddy,0.0
11626,30,2,"Okay, go go back.",Teddy,0.0
11627,30,3,I'm a jinx?,Teddy,0.0
11628,30,4,Why would people think that?,Teddy,0.0
11629,31,0,"Well, ever since back together, r got.",Ivy,0.0
11630,31,1,The basketball team hasn't won a game.,Ivy,0.0
11631,32,0,But that's ridiculous.,Teddy,0.0
11632,32,1,"Ivy, come on.",Teddy,0.0
11633,32,2,You don't think.,Teddy,0.0
11634,32,3,"Weli, don't, o you?",Teddy,0.0
11635,33,0,"But the basketball team does, the coach does, the janitor rse, I am not a jinx!",Ivy,0.0
11636,34,0,"If anything, I'm good luck.",Teddy,0.0
11637,35,0,Sorry.,Teddy,0.0
11638,36,0,"Hey, looking good, Charlie.",Bob,0.0
11639,37,0,"I know, daddy.",Charlie,0.0
11640,38,0,"Yeah, you are your mother's daughter, all right.",Bob,0.0
11641,39,0,"Oh, I'm next!",PJ,0.0
11642,39,1,I'll take the race car.,PJ,0.0
11643,40,0,"Hey, P. J. , P. J. Manager asked me to talk to you.",Bob,0.0
11644,41,0,About what?,PJ,0.0
11645,41,1,Come here.,Bob,0.0
11646,41,2,He seems to think you're a little old to sit in the race car.,Bob,0.0
11647,42,0,All right.,PJ,0.0
11648,42,1,"I'll sit on the elephant, but my engine noises won't make any sense.",PJ,0.0
11649,43,0,Hey.,Bob,0.0
11650,43,1,You're old enough to vote.,Bob,0.0
11651,43,2,You're old enough to go to a real barbershop.,Bob,0.0
11652,44,0,But real barbershops don't give out stickers and lollipops.,PJ,0.0
11653,45,0,Maybe you can hold off on the voting for a little while.,Bob,0.0
11654,45,1,"Hey, you know what?",Bob,0.0
11655,45,2,I'll take you to where I get my hair cut.,Bob,0.0
11656,45,3,"Uh, no thanks.",PJ,0.0
11657,45,4,You're 18.,Bob,0.0
11658,46,0,Time to leave the orange balloon and grow up.,Bob,0.0
11659,47,0,"Oh, great, rub it in my face.",Bob,0.0
11660,48,0,Can you believe what Gabe did?,Amy,0.0
11661,49,0,"No, I can't.",Bob,0.0
11662,50,0,"I mean, everybody knows when you transport crickets.",Bob,0.0
11663,50,1,"You don't use a bag, you use a lightly-ventilated box.",Bob,0.0
11664,51,0,Focus!,Amy,0.0
11665,51,1,"Bob, we have to punish him.",Amy,0.0
11666,52,0,"Man, he's been a handful lately.",Bob,0.0
11667,52,1,I know.,Amy,0.0
11668,52,2,"Well, at least we don't have it as bad as my friend Pam.",Amy,0.0
11669,52,3,She's one of the pregnant gals in my yoga class.,Amy,0.0
11670,52,4,She has a son Gabe's age who's so out of control.,Amy,0.0
11671,52,5,They're sending him to military school.,Amy,0.0
11672,53,0,Military school?,Bob,0.0
11673,54,0,"It's the only way, Bob.",Amy,0.0
11674,54,1,You can't have.,Amy,0.0
11675,54,2,A troublemaker like him around with a new baby on the way.,Amy,0.0
11676,55,0,"Still, I mean, isn't that kinda harsh for a kid Gabe's age?",Bob,0.0
11677,56,0,"What he needs is discipline, and that's what a school like Graystone academy can give him.",Amy,0.0
11678,57,0,"Yeah, I guess.",Bob,0.0
11679,57,1,"Hey, does he know it's happening?",Bob,0.0
11680,58,0,"No, the trick is not to tell him.",Amy,0.0
11681,59,0,"Then one day you say, 'hey, buddy, get in the car.",Amy,0.0
11682,59,1,We're going for ice cream. ' Then off you go to military school.,Amy,0.0
11683,60,0,Wow.,Bob,0.0
11684,61,0,"I don't know if I - It's done, Bob.",Amy,0.0
11685,62,0,And what do you care?,Amy,0.0
11686,62,1,It's not like him leaving.,Amy,0.0
11687,62,2,Is gonna affect your life one way or the other.,Amy,0.0
11688,63,0,"Yeah, that's true.",Bob,0.0
11689,64,0,"Excuse me, quick question: Do you give out prizes with your haircuts?",PJ,0.0
11690,65,0,"Yeah, if I Nick you, you get a free bandage.",others,0.0
11691,66,0,"That's a joke, right?",PJ,0.0
11692,67,0,Okay.,others,0.0
11693,67,1,"Wow, I've really got to cut down on the coffee.",others,0.0
11694,68,0,"You know, I'm actually thinking about letting it grow out anyways.",PJ,0.0
11695,69,0,Syd!,others,0.0
11696,70,0,Hi.,others,0.0
11697,71,0,Hey.,PJ,0.0
11698,72,0,Have a seat.,others,0.0
11699,73,0,"Well, since I'm here.",PJ,0.0
11700,74,0,What's your name?,others,0.0
11701,75,0,I'm P. J.,PJ,0.0
11702,76,0,So what kind of cut would you like today?,others,0.0
11703,77,0,"Uh, well, normally I go for the handsome prince, but today I'm thinking about changing to the sporty rascal.",PJ,0.0
11704,78,0,"Well, P. J. , I think it's time we gave you more of an adult look.",others,0.0
11705,79,0,How about we go Shorter on the sides.,others,0.0
11706,79,1,And then we can layer it on top?,others,0.0
11707,80,0,Okay.,PJ,0.0
11708,81,0,Or we could go shorter on top.,others,0.0
11709,81,1,And then leave it fuller in the back.,others,0.0
11710,82,0,Whatever takesthe longest.,PJ,0.0
11711,83,0,"Come on, let's get you shampooed.",others,0.0
11712,84,0,We're gonna get me shampooed.,others,0.0
11713,85,0,"Okay, don't sugarcoat it.",Teddy,0.0
11714,85,1,Does everyone think that I'm a jinx?,Teddy,0.0
11715,86,0,Yes.,Spencer,0.0
11716,87,0,"Boy, no sugar there.",Teddy,0.0
11717,88,0,"Teddy, I'm sorry, all right?",Spencer,0.0
11718,88,1,"It's one of those, - you know, sports superstition things.",Spencer,0.0
11719,89,0,But it's so stupid.,Teddy,0.0
11720,90,0,"Yeah, I know, but everyone believes it.",Spencer,0.0
11721,91,0,"Well, then we'll just have to convince them that I'm not a jinx.",Teddy,0.0
11722,92,0,How do we do that?,Spencer,0.0
11723,93,0,You could play better.,Teddy,0.0
11724,94,0,That's obviously not gonna happen.,Teddy,0.0
11725,95,0,I guess you've never heard of a sugarcoat either.,Spencer,0.0
11726,96,0,I've got it We have to break up.,Teddy,0.0
11727,97,0,Whoa.,Spencer,0.0
11728,97,1,Break up?,Spencer,0.0
11729,98,0,We don't need to break up for real.,Teddy,0.0
11730,98,1,"We'll fake break up, the team will think the jinx is gone, they'll relax, you guys can win again.",Teddy,0.0
11731,99,0,That could work.,Spencer,0.0
11732,99,1,"Okay, so what's our story?",Spencer,0.0
11733,99,2,Why are we breaking up?,Spencer,0.0
11734,100,0,I met someone else.,Teddy,0.0
11735,101,0,"Okay, but who?",Spencer,0.0
11736,102,0,Serge lefleur.,Teddy,0.0
11737,103,0,Excuse me?,Spencer,0.0
11738,104,0,Serge was.,Teddy,0.0
11739,104,1,My imaginary boyfriend when I was eight.,Teddy,0.0
11740,104,2,He he had a velvet beret.,Teddy,0.0
11741,104,3,And rode a unicycle.,Teddy,0.0
11742,105,0,So your imaginary boyfriend was a mime.,Spencer,0.0
11743,106,0,"Yeah, a mime who could make a layup.",Teddy,0.0
11744,107,0,Hey!,Spencer,0.0
11745,108,0,You won't believe this Mom and dad are sending me to military school.,Gabe,0.0
11746,108,1,"Oh, this is terrible!",Gabe,0.0
11747,109,0,"Well, maybe for you, but I just doubled my living space.",PJ,0.0
11748,110,0,How can you say that?,Gabe,0.0
11749,111,0,"What, did I get the math wrong?",PJ,0.0
11750,112,0,"I mean, I know I've been bad, but how can they just send me away?",Gabe,0.0
11751,113,0,"Well, you gotta hand it to mom and dad When you're adding a new kid, you kinda wanna get rid of an old one.",PJ,0.0
11752,114,0,What about you?,Gabe,0.0
11753,114,1,You'll be leaving for college soon.,Gabe,0.0
11754,115,0,"Gabe, everyone knows I'm not going anywhere.",PJ,0.0
11755,116,0,"Right, Charlie?",PJ,0.0
11756,117,0,True dat.,Charlie,0.0
11757,118,0,Mmm.,PJ,0.0
11758,119,0,They're sending me to some place called Graystone academy.,Gabe,0.0
11759,120,0,Graystone academy.,PJ,0.0
11760,121,0,"Ah, found it.",PJ,0.0
11761,121,1,'Graystone academy: Breaking boys' spirits since 1873.,PJ,0.0
11762,122,0,"' Okay, there there has gotta be some way out of this.",Gabe,0.0
11763,123,0,"Well, I'm not very good at thinking of things.",PJ,0.0
11764,124,0,"Okay, go on.",Gabe,0.0
11765,125,0,"No, that's it.",PJ,0.0
11766,125,1,I'm not very good at thinking of things.,PJ,0.0
11767,126,0,I've got it.,Gabe,0.0
11768,126,1,I'll just start behaving better.,Gabe,0.0
11769,126,2,"If I show mom and dad how good I can be, then they'll never send me away.",Gabe,0.0
11770,127,0,Your plan requires you to be good.,PJ,0.0
11771,127,1,You have no experience in that.,PJ,0.0
11772,128,0,"Well, I'm gonna have to learn.",Gabe,0.0
11773,128,1,It's either that.,Gabe,0.0
11774,128,2,Or I'm off to military school.,Gabe,0.0
11775,129,0,"Bye-bye, Gabe.",Charlie,0.0
11776,130,0,"Hey, what were you dreaming last night?",Bob,0.0
11777,130,1,You kept kicking me.,Bob,0.0
11778,131,0,I dreamt you were snoring.,Amy,0.0
