id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
1071,1,0,"Okay, relax.",Teddy,0
1072,1,1,I didn't get it on video.,Teddy,0
1073,1,2,"Okay, you're my best friend again.",Ivy,1
1074,1,3,"Anyways, I wanted to capture your first steps on tape But every time I put the camera on you, All I see is this.",Teddy,1
1075,1,4,"Wait, wait, wait.",Teddy,0
1076,1,5,And nothing.,Teddy,0
1077,1,6,Same thing happened with the poop.,Teddy,0
1078,2,0,"Girls, girls, come here.",Amy,0
1079,2,1,Check it out.,Amy,0
1080,2,2,It's an old video of me.,Amy,0
1081,2,3,Lots of videotaping in this family.,Ivy,0
1082,2,4,You guys sure do like yourselves.,Ivy,1
1083,2,5,It's from my old glory days back at south high.,Amy,0
1084,2,6,"No way, Mrs.",Ivy,0
1085,2,7,D.,Ivy,0
1086,2,8,"You went to our school? No, you're going to my school.",Ivy,0
1087,2,9,"Whoa whoa, there I am The school mascot.",Amy,0
1088,2,10,You were that big sheep thing? Not a sheep.,Ivy,0
1089,2,11,A ram.,Amy,0
1090,2,12,Rammy the wammy.,Amy,0
1091,2,13,Here it is My famous wammy wiggle.,Amy,1
1092,2,14,Listen to the crowd.,Amy,0
1093,2,15,They love me.,Amy,0
1094,2,16,"Well, sure.",Ivy,0
1095,2,17,Everybody loves a dancing sheep.,Ivy,1
1096,2,18,"Again, It's a ram.",Amy,0
1097,2,19,It has horns.,Amy,0
1098,2,20,"It sure looks like a lot of fun, mom.",Teddy,0
1099,2,21,You really think so? Yeah yeah.,Amy,0
1100,2,22,Do you think I'd say something like that Just to humor you? I'm so happy to hear that Because they're holding mascot tryouts this week.,Amy,1
1101,2,23,"But, mom, you've already been wammy.",Teddy,0
1102,2,24,Why would you try out again? I'm talking about you.,Amy,0
1103,2,25,Please tell me 'you' is ivy.,Teddy,0
1104,2,26,"Think about it, Teddy.",Amy,0
1105,2,27,You would be the first ever second-generation wammy.,Amy,1
1106,2,28,I've been dreaming about this since you were born.,Amy,0
1107,2,29,"According to the internet, sheep can have horns.",Ivy,1
1108,2,30,"Look, I don't want to put any pressure on you.",Amy,0
1109,2,31,It's your decision.,Amy,0
1110,2,32,You do not have to do this for me.,Amy,0
1111,2,33,I don't? - No.,Teddy,0
1112,2,34,You'll do it for us.,Amy,1
1113,3,0,Hey.,Bob,0
1114,3,1,What are you doing? Watching all my old wammy videos with Teddy.,Amy,0
1115,3,2,Teddy? You're missing all the good parts.,Amy,0
1116,3,3,What am I saying? They're all good parts.,Amy,1
1117,3,4,Except for this one.,Amy,0
1118,3,5,"Remember this, Bob? Oh, how can I forget? The night the north high barbarian took you down.",Bob,0
1119,3,6,I hated that guy.,Amy,0
1120,3,7,"Even for a barbarian, he was a jerk.",Amy,1
1121,3,8,"You remember the time those g*ons from north high Grabbed you, took you on a little joyride? Every wammy's worst nightmare.",Amy,0
1122,3,9,You know what? I can't even watch it.,Amy,0
1123,3,10,It's too painful even now.,Amy,0
1124,3,11,"Oh, wait, this is a good part.",Amy,0
1125,3,12,"Come here, kids.",Amy,0
1126,3,13,You're gonna love this.,Amy,0
1127,3,14,Recognize that guy? Is that P.,Bob,0
1128,3,15,J.,Gabe,0
1129,3,16,"? Nope, that's me.",Bob,0
1130,3,17,You mean that thin guy with a full head of hear is you? Yep.,PJ,0
1131,3,18,So that means I'm gonna look like you when I get old.,PJ,0
1132,3,19,"Oh, I stopped looking like that when I was 25.",Bob,0
1133,3,20,But that's only eight years from now.,PJ,0
1134,3,21,Enjoy it while you got it.,Bob,1
1135,3,22,"If I were you, I'd marry young.",Gabe,1
1136,3,23,What are you doing in here? Not being out there.,Bob,0
1137,3,24,"What tape is she up to? Volume three, 'wammy behind the mask.",Bob,1
