id,Dialogue_id,Utterance_id,Sentence,Speaker,label
1621,1,0,"So then Spencer said, 'are you coming to my party tonight?' And inside I was like, 'waah!' But on the outside I was like, 'sure, whatevs.",Teddy,1
1622,1,1," So then I said, 'what should I bring?' And he said, 'just your cute self.",Teddy,0
1623,1,2," And that time I did say, 'waah!' - Hi, honey.",Teddy,1
1624,1,3,"Oh, hey, mom.",Teddy,0
1625,1,4,Homework call.,Teddy,1
1626,1,5,Sorry.,Amy,0
1627,1,6,"Where's Charlie? Kitchen, with Gabe.",Amy,0
1628,2,0,Charlie did it.,Gabe,1
1629,2,1,"What in the world? Well, Charlie asked for a milkshake.",Amy,1
1630,2,2,"Like a good big brother, I decided to make one.",Gabe,0
1631,2,3,Then she forgot to put the top on the blender.,Gabe,1
1632,2,4,So you put your baby sister In charge of an electrical appliance? And she let me down.,Gabe,1
1633,2,5,"Teddy, get in here.",Amy,0
1634,2,6,"Mom, I'm on the Gotta call you back.",Teddy,0
1635,2,7,Care to explain what's going on here? A chocolate b*mb went off? I asked if we could make milkshakes And Teddy did this.,Gabe,1
1636,2,8,And then she started talking about her party again.,Gabe,1
1637,2,9,That's what we call homework sometimes A party 'cause it's so fun.,Teddy,1
1638,2,10,"Okay, you know what? That's it.",Amy,0
1639,2,11,"No TV, no computer, no video games For the rest of the day.",Amy,0
1640,2,12,I think that's fair.,Teddy,0
1641,2,13,And you're watching him.,Amy,0
1642,2,14,That's so unfair! And Charlie.,Teddy,1
1643,2,15,"Mom, I have to get ready for my party.",Teddy,0
1644,2,16,That's just too bad.,Amy,0
1645,2,17,And what did I tell you about lying? It only works on dad.,Teddy,1
1646,2,18,"Now both of you, clean this mess up.",Amy,0
1647,2,19,My poor little baby.,Amy,0
1648,2,20,I gotta give you a bath.,Amy,0
1649,2,21,Or I could just lick you clean.,Amy,1
1650,3,0,"Good morning, dad.",PJ,0
1651,3,1,"You gonna get to that lawn today? You know, when someone says 'good morning,' The traditional response is 'good morning' back.",PJ,1
1652,3,2,Sorry.,Bob,0
1653,3,3,"You gonna get to that lawn today? So where you off to? I'm meeting with some jingle writers, Getting ready to sh**t a new commercial for Bob's bugs be gone.",Bob,1
1654,3,4,"A jingle? That's like a song, right? That's right, a catchy little tune that sticks in your head And drives you just a little bit crazy.",Bob,1
1655,3,5,"You know Emmett and I have a band, right? You know we have a lawn mower, right? Don't you think you should give us a sh*t at writing your jingle? P.",PJ,1
1656,3,6,J.,Bob,0
1657,3,7,", come on, music's a great hobby for you, but I need a professional.",Bob,0
1658,3,8,"Come on, just give us a chance.",PJ,0
1659,3,9,"All right, okay.",Bob,0
1660,3,10,"If you guys wanna take a sh*t at it, knock yourselves out.",Bob,0
1661,3,11,You will not be sorry.,PJ,0
1662,3,12,"And then one day when I accept my grammy For best exterminator jingle, I'm gonna say, 'this one's for you, dad.",PJ,1
1663,3,13,And my girlfriend Taylor Swift.,PJ,1
1664,3,14,"What up, Tay-Tay?' What's wrong with you? No TV, no computer, no video games.",PJ,0
1665,4,0,I'm freaking out.,Gabe,0
1666,4,1,"Why don't you read a book? Sure, right after I clean my room.",Teddy,0
1667,4,2,Do you even know me? You're a strange little dude.,Gabe,1
1668,4,3,Where are you going? To the store.,Gabe,0
1669,4,4,We're out of diapers.,Teddy,0
1670,4,5,Please take me with you.,Gabe,0
1671,4,6,"You wanna go shopping for diapers? No, but I will not stay here And have these machines mock me.",Gabe,1
1672,4,7,"Again, a strange little dude.",Teddy,1
1673,5,0,"Okay, read back what we have so far.",PJ,0
1674,5,1,Okay.,Emmett,0
1675,5,2,"jingle number one, Written by P.",Emmett,0
1676,5,3,J.,Emmett,0
1677,5,4,and Emmett.,Emmett,0
1678,5,5,' That's it.,Emmett,1
1679,5,6,Think.,PJ,0
1680,5,7,Gotta think.,PJ,0
1681,5,8,"Oh, hey, my dad's name is Bob.",PJ,0
1682,5,9,Maybe we should think of things that rhyme with 'Bob.,PJ,0
1683,5,10," How about blob, glob and slob? I'm doing a load of his whites.",Amy,1
1684,5,11,"Man, writing a jingle is harder than I thought.",PJ,0
1685,5,12,"Mom, we need some inspiration.",PJ,0
1686,5,13,"Well, lucky for you, I wrote quite a bit of poetry in high school.",Amy,0
1687,5,14,Published five times in the school's literary magazine Whatever.,Amy,1
1688,5,15,"Actually, I was thinking You could inspire us with some sandwiches.",PJ,1
1689,5,16,My first piece or back it up Should I say my first published piece Is called simply 'locker.,Amy,1
