id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
15784,1,0,The Duncans are back.,Amy,0
15785,1,1,"Mom, are you gonna keep doing that? You did that on the street, in the driveway Last night in front of the mirror.",Teddy,1
15786,1,2,That's because the Duncans are back.,Amy,1
15787,1,3,"Hey, look, Toby.",Bob,0
15788,1,4,Our old house just like new.,Bob,1
15789,1,5,Toby's not gonna stay in the hotel? - No.,Charlie,0
15790,1,6,"Can we talk about it? Hey, guys.",Charlie,1
15791,1,7,What's wrong with Mrs.,PJ,0
15792,1,8,Dabney? She's on her porch sobbing.,PJ,0
15793,1,9,I don't know she started doing that the second we drove up.,Gabe,0
15794,1,10,Mystery solved.,PJ,1
15795,1,11,Where's the couch? ,Charlie,0
15796,1,12,"Oh, Sweetie, don't you remember? It was broken by the bed that fell through the ceiling, that was eaten by termites, that daddy brought into the house.",Amy,0
15797,1,13,"Um, the house that daddy's job pays for.",Bob,0
15798,1,14,So long as we're dotting the 'I's.,Bob,1
15799,1,15,Anyway I already found us a new one.,Amy,0
15800,1,16,All you have to do is go down to the store tomorrow and pay for it.,Amy,0
15801,1,17,With the money from your job.,Amy,0
15802,1,18,A job that brought termites into our home and destroyed it.,Amy,1
15803,1,19,"As long as you're dotting the 'I's, I'm gonna cross the 'T's.",Amy,1
15804,2,0,"So how's Boston? - Oh, it's really great.",Teddy,0
15805,2,1,"You know, I finally made it to a baseball game.",Spencer,0
15806,2,2,"Oh, at funway park? It's Fenway.",Teddy,1
15807,2,3,"You know, the truth is I really don't know much about sports.",Teddy,0
15808,2,4,I know.,Spencer,0
15809,2,5,I was your boyfriend.,Spencer,0
15810,2,6,We spent all of our time together.,Spencer,1
15811,2,7,"Oh, I thought you looked familiar.",Teddy,1
15812,2,8,Okay.,Teddy,0
15813,2,9,I guess Toby's done with his breakfast.,Teddy,0
15814,2,10,Time for a mom hand off.,Teddy,0
15815,2,11,I'll be right back.,Teddy,0
15816,2,12,Come here.,Teddy,0
15817,2,13,"Hey, Mr.",Spencer,0
15818,2,14,Duncan.,Spencer,0
15819,2,15,Spencer.,Bob,0
15820,2,16,Hey.,Bob,0
15821,2,17,Did you happen to see me? ,Bob,0
15822,2,18,"Scratching your butt? Yes, Sir.",Spencer,1
15823,2,19,I did.,Spencer,1
15824,2,20,Always seem to catch me at an embarrassing moment.,Bob,0
15825,2,21,Or maybe you just scratch your butt a lot.,Bob,1
15826,2,22,"Hey, dad.",Teddy,0
15827,2,23,"Oh hey! Honey, you know what would be a great place to video chat? ",Bob,0
15828,2,24,Not the kitchen.,Bob,1
15829,2,25,Okay.,Teddy,0
15830,2,26,"Now, where were we? So listen, there's something I've been meaning to tell you.",Spencer,0
15831,2,27,"Yeah, of course.",Teddy,0
15832,2,28,You can tell me anything.,Teddy,0
15833,2,29,We're friends.,Teddy,0
15834,2,30,I have a date tonight.,Spencer,0
15835,2,31,Oh.,Teddy,0
15836,2,32,"Well, that's great.",Teddy,0
15837,2,33,"I mean, we knew this would happen at some point.",Teddy,0
15838,2,34,And you're okay? ,Spencer,0
15839,2,35,Yeah.,Teddy,0
15840,2,36,Of course.,Teddy,0
15841,2,37,Tell me about her.,Teddy,0
15842,2,38,She's smart.,Spencer,0
15843,2,39,And beautiful.,Spencer,0
15844,2,40,"Okay, that's enough.",Teddy,0
15845,2,41,I'm good.,Teddy,1
15846,3,0,Wow.,PJ,0
15847,3,1,First day of cooking school.,PJ,0
15848,3,2,How exciting is this? ,PJ,0
15849,3,3,I'm PJ.,PJ,0
15850,3,4,I'm Winnie.,Others,0
15851,3,5,"But back in school, people always called me Losey.",Others,1
15852,3,6,People can be so mean.,PJ,0
15853,3,7,That is kind of clever though.,PJ,1
15854,3,8,My brother took this class.,Others,0
15855,3,9,"He said the teacher always chooses one guy to pick on, and I just know that guy's gonna be me.",Others,0
15856,3,10,"Back in school, people always called me Losey.",Others,0
15857,3,11,We covered that.,PJ,1
15858,3,12,"Good morning, students.",Others,0
15859,3,13,And welcome to the Wainwright Academy of Culinary and Kitchen Operations.,Others,0
15860,3,14,Better known as 'WACKO'.,Others,1
15861,3,15,My name is Chef Byron Wainwright.,Others,0
15862,3,16,"But from now on, you should only call me Chef.",Others,0
15863,3,17,"As in 'yes, Chef'.",Others,0
15864,3,18,"'No, Chef'.",Others,0
15865,3,19,"And 'you're quite brilliant, Chef'.",Others,1
15866,3,20,"Now, everyone, take out your knives.",Others,0
15867,3,21,Hello.,Others,0
15868,3,22,Hi.,PJ,0
15869,3,23,What is your name? I'm PJ.,Others,0
15870,3,24,Does that stand for pathetic jerk? No.,Others,1
15871,3,25,It stands for Potty John.,PJ,1
15872,3,26,Potty John? That is actually your name? ,Others,0
15873,3,27,"Yes, Chef.",PJ,0
15874,3,28,And you shared that out loud? ,Others,0
15875,3,29,"Yes, Chef.",PJ,0
15876,3,30,"Was that a good idea? No, Chef.",Others,1
15877,3,31,I think you're the guy.,Others,0
15878,3,32,Thanks.,Others,1
15879,4,0,Yeah.,Bob,0
15880,4,1,"This is the one your mom wants, right, Gabe? ",Bob,0
15881,4,2,Gabe? ,Bob,0
15882,4,3,"Hey, dad.",Gabe,0
15883,4,4,Come over here.,Gabe,0
15884,4,5,Check this out.,Gabe,0
15885,4,6,Oh! Triple recliner.,Bob,0
15886,4,7,It's called 'The Relaxinator 3000'.,Gabe,0
15887,4,8,It's got built-in surround sound.,Gabe,0
15888,4,9,What? - And a mini fridge! ,Gabe,1
15889,4,10,Are you kidding me? No more getting up and going all the way into the kitchen? ,Bob,0
15890,4,11,When did we arrive at the future? ,Bob,1
15891,4,12,Oh.,Gabe,0
15892,4,13,This couch is so great.,Gabe,0
15893,4,14,"Hey, let's get this one instead.",Gabe,0
15894,4,15,No.,Bob,0
15895,4,16,We are getting the couch your mom wants.,Bob,0
15896,4,17,Push that button.,Gabe,0
15897,4,18, It's massaging me.,Bob,0
15898,4,19,Yeah.,Gabe,0
15899,4,20,"Oh, we gotta make this work.",Bob,1
15900,5,0,I don't know.,Teddy,0
15901,5,1,I guess Maybe I just wasn't ready for Spencer to start dating.,Teddy,0
15902,5,2,This is why I never stay friends with any of my ex-boyfriends.,Ivy,0
15903,5,3,I'm more of a love-'em-and-leave-'em type.,Ivy,1
15904,5,4,Yeah.,Teddy,0
15905,5,5,"Well, that's easy for you to say.",Teddy,0
15906,5,6,You dated Emmett.,Teddy,1
15907,5,7,I'm not talking about Emmett.,Ivy,0
15908,5,8,I'm talking about Raymond.,Ivy,0
15909,5,9,Didn't Raymond break up with you? When did we start talking about me? Maybe you should start dating too.,Ivy,1
15910,5,10,There's got to be somebody you have your eye on.,Ivy,0
15911,5,11,"Well, actually There is one special fella on the old Teddy Duncan boy-dar.",Teddy,1
15912,5,12,"Ease into it, girl.",Ivy,0
15913,5,13,His name is Zack.,Teddy,0
15914,5,14,He works at the Mall.,Teddy,0
15915,5,15,"Is he cute? - Is he cute? Oh, he is way cute.",Teddy,0
15916,5,16,He puts the 'U' in cute.,Teddy,1
15917,5,17,I'm talking cute-alicious.,Teddy,1
15918,5,18,"Yeah, ease way into it, girl.",Ivy,0
15919,6,0,Let's see how your tomato sauce is coming.,Others,0
15920,6,1,"Hope you enjoy it, Chef.",PJ,0
15921,6,2,Rancid.,Others,0
15922,6,3,Putrid.,Others,0
15923,6,4,Inedible.,Others,0
15924,6,5,Whoa.,PJ,0
15925,6,6,Good thing I only know one of those words.,PJ,1
15926,6,7,Class dismissed.,Others,0
15927,6,8,"You're coming back tomorrow, right? Chef, can I talk to you? Yes, Potty? I just want to tell you a little bit about myself, PJ Which is what most people really enjoy calling me.",PJ,1
15928,6,9,"Oh, good.",Others,0
15929,6,10,The PJ story.,Others,0
15930,6,11,I've been dying to find out more.,Others,1
15931,6,12,"Well, I've always been really good at cooking, and my parents are paying a lot of money for me to be here.",PJ,0
15932,6,13,"What I'm saying is, I don't want to be the guy.",PJ,0
15933,6,14,The guy? I've heard you always choose one guy to pick on.,PJ,0
15934,6,15,I don't want to be him.,PJ,0
15935,6,16,I didn't realize that I pick a guy.,Others,0
15936,6,17,"But now that I think about it, I guess I do.",Others,0
15937,6,18,My goodness.,Others,0
15938,6,19,I've been doing it all these years.,Others,0
15939,6,20,You've really held a mirror up to me.,Others,0
15940,6,21,I need to make a change.,Others,0
15941,6,22,Next year.,Others,1
15942,6,23,"Till then, you're the guy.",Others,1
15943,6,24,"You know, Sir, Winnie is not ",PJ,0
15944,6,25,Get out! All right.,Others,0
15945,7,0,Hon'! The couch is here.,Bob,0
15946,7,1,Woo! This is so exciting.,Amy,0
15947,7,2,Let me see.,Amy,0
15948,7,3,What is that? That's what I'd like to know.,Bob,0
15949,7,4,"Guys, you spend all afternoon going downtown to buy a tasteful couch, and then we end up with this monstrosity? It's a disappointment.",Bob,1
15950,7,5,That's what it is.,Gabe,1
15951,7,6,It'll be a few days until we can get the right couch delivered.,Others,0
15952,7,7,"Oh! Well, you may as well leave this one so we got somewhere to sit.",Bob,0
