id,Dialogue_id,Utterance_id,Sentence,speaker,label
5080,1,0,"Okay, Charlie, what do you say when you get in trouble? Uh-oh.",PJ,0
5081,1,1,"Oh, Charlie just made an uh-oh? I just changed you.",Amy,0
5082,1,2,"No, Charlie didn't do anything.",PJ,0
5083,1,3,I'm just sampling her.,PJ,0
5084,1,4,'sampling' means I'm recording all the words she says.,PJ,0
5085,1,5,So I can play them back.,Amy,0
5086,1,6,"Oh, we used to do that.",Amy,0
5087,1,7,We called it tape-recording.,Amy,0
5088,1,8,Check it out.,PJ,0
5089,1,9,"Mine, yes, no, cookie, Nana.",Others,0
5090,1,10,"Dad, you promised you'd take me driving today.",Teddy,0
5091,1,11,"To be fair, I promise a lot of things I don't deliver on.",Bob,0
5092,1,12,"Yeah, but you can't keep putting this off.",Teddy,0
5093,1,13,"My driver's test is in three days, and you haven't taken me out once.",Teddy,0
5094,1,14,"No, I know, I know.",Bob,0
5095,1,15,You explained it all to me.,Bob,0
5096,1,16,While I was trying to read in the bathroom.,Bob,0
5097,1,17,You were outside the door while dad was in the bathroom? That's how much I want it.,PJ,1
5098,1,18,"Bob, take her driving already.",Amy,0
5099,1,19,"All right, fine.",Bob,0
5100,1,20,Let's go.,Bob,0
5101,1,21,"Boy, I tell you, nothing good ever happens when I leave the bathroom.",Bob,1
5102,1,22,Bye-bye.,Others,0
5103,1,23,Bye bye bye-bye.,Others,0
5104,1,24,What's that? - Just in case you don't make it back.,PJ,0
5105,2,0,"_ P.J., what did you get Teddy for her birthday? - Birthday? - Your sister's turning 16.",Amy,0
5106,2,1,We're having a surprise party for her tonight.,Amy,0
5107,2,2,"Well, it's working, 'cause I'm surprised.",PJ,0
5108,2,3,The party starts at 7:00.,Amy,0
5109,2,4,"You have to get her a present, and something nice.",Amy,0
5110,2,5,How about? - Not another sock puppet.,Amy,1
5111,2,6,You have to get her something too.,Amy,0
5112,2,7,"Whoa whoa, what did I just walk into? Mom says we have to buy Teddy a birthday present.",Gabe,1
5113,2,8,What about a dog? I bet she'd like a dog.,Gabe,0
5114,2,9,I'm serious.,Amy,0
5115,2,10,You have to get her something.,Amy,0
5116,2,11,What about a dog? I bet she'd like a dog.,Gabe,0
5117,2,12,"Gabe, is there a dog in my house? Maybe.",Amy,0
5118,2,13,"He followed me home, mom.",Gabe,0
