id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
9615,1,0,"Hi, Ivy.",Others,0
9616,1,1,Hey.,lvy,0
9617,1,2,"Hi, G.G.",Others,0
9618,1,3,"Lana, I know you're new here, But my name is Teddy.",Teddy,0
9619,1,4,I'm sorry.,Others,0
9620,1,5,"I've just heard so many people call you 'g.G.,' - I thought - No, it's Teddy.",Teddy,0
9621,1,6,Got it.,Others,0
9622,1,7,Teddy.,Others,0
9623,1,8,Starts with a 't.' Just like touchy.,Others,1
9624,1,9,"Ivy, why are people calling me gigi? I don't know.",Teddy,0
9625,1,10,Maybe it's a nickname.,lvy,1
9626,1,11,Are they saying gigi like the name 'gigi' Or the letters 'g.G.,Teddy,0
9627,1,12,'? I don't know.,lvy,0
9628,1,13,Probably the second one.,lvy,1
9629,1,14,What would G.G.,Teddy,0
9630,1,15,Stand for? Glamorous gal.,Teddy,0
9631,1,16,Golden goddess.,Teddy,0
9632,1,17,Genetic greatness.,Teddy,1
9633,1,18,Goody-goody.,lvy,1
9634,1,19,It means goody-goody.,lvy,1
9635,1,20,Goody-goody why would they call me that? Maybe it's because you always play by the rules.,Teddy,0
9636,1,21,And never do anything bad.,lvy,0
9637,1,22,Or something like that.,lvy,1
9638,1,23,"Okay, but I am so not a goody-goody.",Teddy,0
9639,1,24,"If anything, I am a baddy-baddy.",Teddy,1
9640,1,25,"T, only a goody-goody.",lvy,1
9641,1,26,Would say baddy-baddy.,lvy,0
9642,1,27,I've been bad.,Teddy,0
9643,1,28,I've broken rules.,Teddy,0
9644,1,29,"Like when? - Like the time - Okay, I've bent rules.",Teddy,0
9645,1,30,"Like when? Like the time Oh, man.",Teddy,0
9646,1,31,I am a G.G.,Teddy,1
9647,1,32,"I'm glad you came around, girl.",lvy,0
9648,1,33,Cause I'm the one who started it.,lvy,1
9649,2,0,"Gabe, I need your help.",Teddy,0
9650,2,1,So I just found out I have this horrible nickname.,Teddy,0
9651,2,2,You mean G.G.? How do you know about that? I helped Ivy come up with it.,Gabe,1
9652,2,3,"Okay, well, I'm not a goody-goody.",Teddy,0
9653,2,4,And I wanna do something naughty to prove it.,Teddy,0
