id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
16173,1,0,"Hey, mom, loving this new post on your Mommy Blog.",Teddy,0
16174,1,1,"Oh, thanks, Sweetie.",Amy,0
16175,1,2,"Yeah, according to this every morning at the breakfast table, the Duncan family takes turns saying what we're grateful for.",Teddy,1
16176,1,3,One problem we don't do that.,Teddy,1
16177,1,4,"Well, maybe we should, right? That way one thing that I write about is truthful.",Amy,0
16178,1,5,I'll go first.,PJ,0
16179,1,6,I'm grateful Gabe's still asleep.,PJ,0
16180,1,7,Might be some Circle O's left.,PJ,0
16181,1,8,'We need more Circle O's.,PJ,0
16182,1,9,Gabe'.,PJ,0
16183,1,10,"Okay, Charlie, what are you thankful for? That Toby's gonna live with grandma.",Charlie,1
16184,1,11,"Yeah, honey, he's not.",Amy,0
16185,1,12,Nuts! ,Charlie,1
16186,1,13,"Okay, Bob, your turn.",Amy,0
16187,1,14,Ah.,Bob,0
16188,1,15,Do we have to do this every morning? ,Bob,0
16189,1,16,No.,Amy,0
16190,1,17,"Well then, I'm thankful for that.",Bob,1
16191,1,18,"Okay, if no one else is gonna take this seriously then I will.",Teddy,0
16192,1,19,"I'm thankful for good health, family ",Teddy,0
16193,1,20,And food on this table.,Teddy,0
16194,1,21,Aw.,Amy,0
16195,1,22,'We also need milk.,Teddy,0
16196,1,23,Gabe'.,Teddy,0
16197,2,0,"Ivy, look at this note.",Teddy,0
16198,2,1,I just found it on my windshield.,Teddy,0
16199,2,2,Is it about the way you park? Because I've been thinking about leaving you a note myself.,Ivy,1
16200,2,3,"No, it says, watch your back.",Teddy,0
16201,2,4,It still could be about the way you park.,Ivy,0
16202,2,5,"You know, those white lines are not a suggestion.",Ivy,0
16203,2,6,"Ivy, I think someone is threatening me.",Teddy,0
16204,2,7,"Aw, T, relax.",Ivy,0
16205,2,8,It's probably nothing.,Ivy,0
16206,2,9,I wouldn't even worry about it.,Ivy,0
16207,2,10,'You have been warned'.,Teddy,0
16208,2,11,Someone is out to get you.,Ivy,0
16209,2,12,"Are you backing away from me? Nope, just being supportive from a distance.",Ivy,0
16210,3,0,"Well, thanks for coming.",Amy,0
16211,3,1,Oh.,Others,0
16212,3,2,"Bye, Debbie, bye, Deedee.",Amy,0
16213,3,3,"Bye, Amy, bye, Charlie.",Others,0
16214,3,4,Hey.,Amy,0
16215,3,5,"All right, Charlie, little Princess, sweetheart, please clean up your toys.",Amy,0
16216,3,6,"No! I'm sorry, what did you just say? You can't tell me what to do.",Charlie,0
16217,3,7,"Wha you pick up your toys, right now, young lady.",Amy,0
16218,3,8,"No, you're not the boss of me.",Ivy,0
16219,3,9,Well Did you hear what she just said? She just looked me in the eye and said you're not the boss of me.,Amy,1
16220,3,10,What? ,Bob,0
16221,3,11,(Laughs) ,Others,1
16222,3,12,"Honey, everybody knows you're the boss of everybody.",Bob,1
16223,3,13,You know what? She acted up last week after her play date with Deedee.,Amy,0
16224,3,14,"Oh, that's where she's getting it from.",Amy,1
16225,3,15,That kid has problems.,Amy,0
16226,3,16,I'm gonna need to talk with Debbie.,Amy,0
16227,3,17,"Whoa whoa whoa, are you sure that's the best idea? Yes.",Bob,0
16228,3,18,"Honey, it will be fine.",Amy,0
16229,3,19,I will simply sit her down and explain that Deedee has some behavioral problems she needs to address.,Amy,1
16230,3,20,"Yeah, people love getting unsolicited advice on how to raise their kids.",Bob,0
16231,3,21,"I know, right? ",Amy,1
16232,4,0,(Door opens) ,Others,0
16233,4,1,"Gabe! What are you doing here? I was just thinking, we we don't ever hang out.",Gabe,0
16234,4,2,We did spend 13 years in the same room together.,PJ,1
16235,4,3,"Yeah, but did we ever really talk? So what do you want to do? You know, what brothers do Watch some TV, play some video games ooh, check the mail.",Gabe,1
16236,4,4,"I already checked the mail today, and there was something weird in it.",PJ,0
16237,4,5,A letter from the Hamilton Middle School addressed to the parents of Gabe Duncan? Whoa whoa whoa.,PJ,0
16238,4,6,"You want to tell me about this? It's, uh, it's a citizenship award.",PJ,0
16239,4,7,Yeah.,Gabe,0
16240,4,8,Uh-huh.,PJ,0
16241,4,9,"I had them send it here, I didn't want mom and dad to make a fuss.",Gabe,0
16242,4,10,Mmm.,PJ,0
16243,4,11,"Gabe, I may be the dumb brother who gets everything wrong, but I think you're lying here.",PJ,0
16244,4,12,Unless you're not and I'm getting this wrong too.,PJ,1
16245,4,13,"No, you're right.",Gabe,0
16246,4,14,That's my report card.,Gabe,0
16247,4,15,And it's not very good.,Gabe,0
16248,4,16,What happened? - I'm in middle school now.,Gabe,0
16249,4,17,The girls got prettier and the grades got uglier.,Gabe,1
16250,4,18,Ooh! I changed my address with the school so all the stuff would be sent here.,Gabe,0
16251,4,19,Told them you were my legal guardian.,Gabe,1
16252,4,20,Wow! That's a huge honor.,PJ,0
16253,4,21,I don't know what to say.,PJ,0
16254,4,22,"It's not an honor at all, it's a trick.",Gabe,1
16255,4,23,It's still an honor to be part of the trick.,PJ,1
16256,4,24,"Okay, I just have to sign your name to this.",Gabe,0
16257,4,25,"Shouldn't I do it? Oh no, this isn't the first thing you've signed.",Gabe,1
16258,4,26,"Wow, I've got a great signature.",PJ,0
16259,4,27,"Oh look at that, on the tail of the 'N' you put a little heart.",PJ,0
16260,4,28,"Yeah, it seemed like you.",Gabe,0
16261,5,0,"Thanks for coming over, Debbie.",Amy,0
16262,5,1,(Minnesota accent) ,Others,0
16263,5,2,I'm actually glad you called.,Others,0
16264,5,3,There's something I've been wanting to discuss with you - About Charlie.,Others,0
16265,5,4,"About Charlie? Yeah, every time my Deedee comes home from a play date with your Charlie She has got a 'tude.",Others,1
16266,5,5,And the Dooley house is a 'tude-free zone.,Others,1
16267,5,6,Wait a minute.,Amy,0
16268,5,7,You think Charlie's the problem.,Amy,0
16269,5,8,Oh no no no no no.,Amy,0
16270,5,9,Deedee's the problem.,Amy,0
16271,5,10,Yeah.,Amy,0
16272,5,11,That's what I wanted to talk to you about.,Amy,0
16273,5,12,"Well, it seems convenient you came up with that right after I said it.",Others,1
16274,5,13,I didn't just come up with it.,Amy,0
16275,5,14,I was just talking to my husband the other day about how we were gonna have this talk.,Amy,0
16276,5,15,"Bob, honey, could you come down here! ",Amy,0
16277,5,16,He's at work.,Amy,0
16278,5,17,Oh.,Others,0
16279,5,18,"Again, convenient.",Others,1
16280,5,19,You're not the boss of me! ,Amy,0
16281,5,20,Hm? Charlie had to get that from someone as in Deedee.,Amy,0
16282,5,21,Deedee got it from Charlie.,Others,0
16283,5,22,"And where Charlie got it from, well, the apple doesn't fall far from the tree.",Others,0
16284,5,23,Did you just call me a tree? ,Amy,0
16285,5,24,"Oh, you betcha.",Others,0
16286,5,25,"Well, if I'm an apple tree, you are A lemon tree! Yes, you are a lemon tree.",Amy,0
16287,5,26,You are nice on the outside and sour on the inside.,Amy,0
16288,5,27,"(Laughs) That would be the fruit, not the tree.",Others,0
16289,5,28,I'm gonna have to ask you to leave.,Amy,0
16290,5,29,"Yes yes, the Duncan house is now ",Amy,1
16291,5,30,(Mimics accent) ,Amy,1
16292,5,31,A Dooley-free zone.,Amy,1
16293,5,32,"Well, now you sound more like a crab apple.",Others,0
16294,5,33,"Ooh, well, you sound like a Like a Whoa, these fruit-tree insults are hard to come by.",Amy,0
16295,6,0,"So I was doing my homework at lunch, and the equation was two pi r-squared.",,0
16296,6,1,"Then I dropped my apple pie, and it became two apple pie r-squared.",,1
16297,6,2,"Teddy, what's wrong? You always laugh at my math jokes.",,0
16298,6,3,I guess I'm a little out of it.,Teddy,0
16299,6,4,Somebody at school is out to get me.,Teddy,0
16300,6,5,Wow.,Others,0
16301,6,6,That's the motto of the Chess Club.,Others,0
16302,6,7,The motto of the Chess Club is someone at school is out to get me? ,Teddy,0
