id,Dialogue_id,Utterance_id,Sentence,Speaker,label
13349,1,0,"Okay, everybody.",Amy,0
13350,1,1,Listen up.,Amy,0
13351,1,2,"Now that we have the new baby, the Duncan's are not going to be able to do our summer vacation..",Amy,0
13352,1,3,Yay! - Yes! Like we usually do.,PJ,1
13353,1,4,There's always more.,Teddy,0
13354,1,5,"Why is there always more? So, the plan is to head up to the mountains for a few days.",Amy,0
13355,1,6,Dad got a great deal.,Amy,0
13356,1,7,"Oh, no.",PJ,0
13357,1,8,This is bad.,PJ,0
13358,1,9,This should be good.,Bob,0
13359,1,10,"Okay, I know I got a reputation for finding less than stellar accommodations.",Bob,0
13360,1,11,"But this time, it's gonna be great.",Bob,0
13361,1,12,"We're gonna be staying in a beautiful, rustic cabin on, uh..",Bob,0
13362,1,13,Dead Man's Lake.,Bob,1
13363,1,14,What was that? Hmm? Um..,Teddy,0
13364,1,15,Dead Man's Lake.,Bob,1
13365,1,16,Are..,Teddy,0
13366,1,17,"Are you trying to say Dead Man's Lake? I'm trying not to, actually.",Teddy,0
13367,1,18,"Oh, come on, you guys.",Bob,0
13368,1,19,"Once you get past the name, the place is amazing.",Bob,0
13369,1,20,"Dead Man's Lake? What, are we gonna catch some dead fish, or hike through some dead trees? Yeah.",Gabe,1
13370,1,21,Climb on some dead rocks.,PJ,1
13371,1,22,"Or live rocks, whatever.",PJ,1
13372,1,23,"Now that I think about it, that sounds really nice.",Teddy,0
13373,2,0,"And I for one, am looking forward to spending some quality time with my family.",Teddy,0
13374,2,1,"We made a lot of kids, Bob.",Amy,0
13375,2,2,That one turned out good.,Amy,1
13376,2,3,"Ivy, hi.",Teddy,0
13377,2,4,"Okay, so listen up.",Teddy,0
13378,2,5,Big party at my house this weekend.,Teddy,0
13379,2,6,My family's going away and I'm going to pretend to be sick.,Teddy,0
13380,2,7,So get the word out that..,Teddy,0
13381,2,8,The Duncan family is going on a summer vacation.,Teddy,1
13382,2,9,It was Ivy.,Teddy,0
13383,2,10,I was telling her about the big trip.,Teddy,0
13384,2,11,"Honey, thank you for what you said in there.",Amy,0
13385,2,12,That was very sweet.,Amy,0
13386,2,13,"Yeah, well, it needed to be said.",Teddy,0
13387,2,14,"Are you coming down with something? Oh, no.",Amy,0
13388,2,15,It's just a little tickle.,Teddy,0
13389,2,16,I'm sure I will be fine for the weekend.,Teddy,0
13390,2,17,Oh.,Teddy,0
13391,2,18,There it is again.,Teddy,1
13392,2,19,,,0
13393,2,20,,,0
13394,2,21,,,0
13395,2,22,,,0
13396,2,23,,,0
13397,2,24,,,0
13398,2,25,,,0
13399,2,26,,,0
13400,2,27,,,0
13401,2,28,,,0
13402,2,29,,,0
13403,2,30,,,0
13404,2,31,,,0
13405,2,32,,,0
13406,3,0,Okay.,Bob,0
13407,3,1,"So, I think we have all the essentials.",Bob,0
13408,3,2,"Water bottles, sun screen, bug repellant.",Bob,0
13409,3,3,"Laptop, hand held, game controller.",Gabe,1
13410,3,4,Guys.,Bob,0
13411,3,5,We're only going for three days.,Bob,0
13412,3,6,Three days? We're gonna need more games.,PJ,1
13413,3,7,"Honey, where's Teddy? Here I am.",Bob,0
13414,3,8,"Teddy, are you sick? Yes, and I was so looking forward to..",Teddy,0
13415,3,9,Family vacation fun time.,Teddy,0
13416,3,10,Oh.,Amy,0
13417,3,11,"Bob, what are we going to do? Cancel the trip? Oh, no, no.",Amy,1
13418,3,12,You guys go.,Teddy,0
13419,3,13,"Ivy can come and stay with me, and Mrs.",Teddy,0
13420,3,14,Dabney's right next door.,Teddy,0
13421,3,15,I don't..,Amy,0
13422,3,16,I don't know.,Amy,0
13423,3,17,"Plus, I would hate to get the baby sick.",Teddy,0
13424,3,18,That's a good point.,Amy,0
13425,3,19,"Isn't it? Hey, we can keep an eye on her with the home monitoring system.",Teddy,1
13426,3,20,With..,Teddy,0
13427,3,21,With the..,Teddy,0
13428,3,22,With the what now? Last week I did a pest control job for a home Security company.,Bob,0
13429,3,23,They gave me a system for free.,Bob,0
13430,3,24,Look.,Bob,0
13431,3,25,Got a camera right over there.,Bob,0
13432,3,26,"So it's on all the time? So, while we're in the mountains, we can watch the feed through Mom's computer.",Bob,0
13433,3,27,And keep an eye on you.,Bob,0
13434,3,28,Yay.,Teddy,1
13435,3,29,Hey.,Bob,0
13436,3,30,"Guys, come on, let's go! Bye-bye, Toby.",Bob,0
13437,3,31,"Charlie, honey, the baby's coming with us.",Teddy,0
13438,3,32,"Oh, nuts.",Charlie,1
13439,3,33,"Um, where did you learn to say that? Oh, honey, baby needs a change.",Bob,0
13440,3,34,"Oh, nuts.",Amy,1
13441,4,0,"So that's it over there, huh? Yup.",Ivy,0
13442,4,1,"Our new Security system, also known as the party k*ll 9,000.",Teddy,0
13443,4,2,"Why 9,000? It's funnier with a number.",Ivy,1
13444,4,3,"Is it? So, will your parents be able to hear us? No, there's no sound.",Ivy,0
13445,4,4,They'll just be able to see us.,Teddy,0
13446,4,5,Then I guess we gotta cancel the party.,Ivy,0
13447,4,6,Wrong.,Teddy,0
13448,4,7,I have a plan.,Teddy,0
13449,4,8,And he's right on time.,Teddy,0
13450,4,9,Victor.,Teddy,0
13451,4,10,Come on in.,Teddy,0
13452,4,11,"Ivy, you know Victor.",Teddy,0
13453,4,12,President of South High's audio visual club.,Teddy,0
13454,4,13,Thank you for using my full title.,Others,1
13455,4,14,I don't always get the respect I deserve.,Others,0
13456,4,15,This is your plan? Victor the loser? It's pronounced Deleseur.,Ivy,1
13457,4,16,"Victor, I wanted to invite you to a party tonight.",Teddy,0
13458,4,17,"So, you, uh, finally got rid of that dumb jock, Spencer? No.",Others,0
13459,4,18,He's just out of town.,Teddy,0
13460,4,19,"Oh, please don't tell him I said that.",Others,0
13461,4,20,"Look, Victor.",Teddy,0
13462,4,21,We need some audio visual help.,Teddy,0
13463,4,22,"Do you know anything about cameras? Do I know anything about cameras? Oh mahn dore tool-ee-ell lay? Oh, well, that's Elvish for 'from what land do you come'? Elvish? I slip into it when I'm excited.",Others,1
13464,4,23,What I'm trying to say is I know everything about cameras.,Others,0
13465,4,24,"Next time, just say it like that.",Ivy,1
13466,4,25,I'll be right back.,Others,0
13467,4,26,Wh..,Teddy,0
