id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
15432,1,0,Deck the halls with boughs of Holly.,Amy,0
15433,1,1,Fa la la la la la la la la la.,Amy,0
15434,1,2,"'Tis the season Hi! Hey, sounding good, Mrs.",Amy,0
15435,1,3,Duncan.,Others,0
15436,1,4,Oh! I know.,Amy,1
15437,1,5,It's going to sound even better when I sing it tonight at the annual Duncan Christmas Eve Talent Show.,Amy,0
15438,1,6,"Oh, mom, Spencer and I are singing too.",Teddy,0
15439,1,7,We even worked out a new Christmas song together.,Teddy,0
15440,1,8,"Oh, that is so wonderful! And so brave of you to sing the same night I do.",Amy,1
15441,1,9,"Well, we're off to Super Christmas Land.",Teddy,0
15442,1,10,"Ooh, Super Christmas Land? What's that? Oh, that's what Super Adventure Land calls itself, for one week each year at Christmas time.",Amy,0
15443,1,11,Last week it was Super Hanukkah Land.,Teddy,0
15444,1,12,Next week it's Super Kwanzaa Land.,Teddy,0
15445,1,13,"Merry Christmas, everybody! Oh, grandma's here! - ( Sarcastically ) Yay.",Others,0
15446,1,14,"Oh! Oh oh! Charlie, what do you have to say to grandma? Good-bye.",Teddy,1
15447,1,15,"Sorry, she's just excited.",Teddy,0
15448,1,16,We're off to have her very first picture taken with Santa.,Teddy,0
15449,1,17,I understand.,Others,0
15450,1,18,"Okay, well, we gotta run, but we can't wait to see you later.",Teddy,0
15451,1,19,"Oh, good.",Others,0
15452,1,20,Okay.,Teddy,0
15453,1,21,"All right, bye.",Teddy,0
15454,1,22,Both: Bye.,Teddy,0
15455,1,23,"Oh, Amy.",Others,0
15456,1,24,It's nice to see you.,Others,0
15457,1,25,"Oh, Linda, it's nice to see you.",Amy,0
15458,1,26,( Nervous chuckle ) Well.,Others,0
15459,1,27,The decorations look nice and whatnot.,Others,0
15460,1,28,Although that wreath is in the wrong place.,Others,1
15461,1,29,I like it there.,Amy,0
15462,1,30,I'll fix it later.,Others,1
15463,1,31,Okay.,Amy,0
15464,1,32,"Bob? - Oh, my goodness! - Mom! Is that my son or Hercules? Oh, mom! Please! Dropped some weight, got totally buff.",Bob,0
15465,1,33,Don't make a fuss.,Bob,1
15466,1,34,"So, how was the flight? Oh, you know, the usual delays and whatnot.",Bob,0
15467,1,35,But everybody on the plane loved the song that I'm going to sing at the Talent Show.,Others,0
15468,1,36,"Deck the halls with boughs of Holly Oh, whoa whoa whoa whoa! Hang on there, grandma.",Others,0
15469,1,37,I'm singing 'Deck The Halls'.,Amy,0
15470,1,38,"Sweetheart, maybe you should clean the halls before you deck them.",Others,1
15471,1,39,( Whispering ) I may deck something besides the halls.,Amy,0
15472,1,40,"Okay, stand down.",Bob,0
15473,1,41,We both can't sing the song and I did come all the way from Phoenix.,Others,0
15474,1,42,She did come all the way from Phoenix.,Bob,0
15475,1,43,"Well, it's my house.",Amy,0
15476,1,44,It is her house.,Bob,0
15477,1,45,I gave birth to you.,Others,0
