id,Dialogue_id,Utterance_id,Sentence,Speaker,label
2814,1,0,"Hey, charlie, check this out.",Teddy,0
2815,1,1,Here's something nobody has ever seen before.,Teddy,0
2816,1,2,Gabe is brushing his hair.,Teddy,1
2817,1,3,Do you have to videotape everything we do? This isn't a reality show.,Gabe,0
2818,1,4,"Oh, I know it's not reality because he took a shower without being asked.",Teddy,0
2819,1,5,You know what I think? I think you like someone.,Teddy,0
2820,1,6,What if I do? No big deal.,Gabe,0
2821,1,7,Are you kidding? Your first crush is a huge deal.,Teddy,0
2822,1,8,"Look, she is a girl.",Gabe,0
2823,1,9,I'm a guy.,Gabe,0
2824,1,10,These things happen every day.,Gabe,0
2825,1,11,Not to you.,Teddy,0
2826,1,12,I know.,Gabe,0
2827,1,13,"Can you believe it? Hey, kids, come on, let's go.",Gabe,1
2828,1,14,P.J.,Amy,0
2829,1,15,"Honey, can you watch charlie after school? I have to work.",Amy,0
2830,1,16,I can't.,PJ,0
2831,1,17,I'm working too.,PJ,0
2832,1,18,I can take charlie with me if you want.,PJ,0
2833,1,19,You want to help your big brother deliver chicken? Or you could come to the hospital And help mommy change bedpans.,PJ,0
2834,1,20,You take her.,Amy,0
2835,1,21,"Gabe, are you wearing aftershave? A little.",Bob,0
2836,1,22,Why would you do that? You're not shaving yet.,Bob,0
2837,1,23,"As long as we're being logical, why do you still have a comb? Get in the car.",Bob,1
2838,2,0,"Bean Gabe's voice: Okay, this is my chance.",Gabe,0
2839,2,1,Don't blow it.,Gabe,0
2840,2,2,Say something to her.,Gabe,0
2841,2,3,"H-h-hi, kit.",Gabe,0
2842,2,4,"Hellllooo, kit! Yo yo yo, kit! My mouth's so dry.",Gabe,0
2843,2,5,I need juice.,Gabe,0
2844,2,6,It's juice.,Gabe,0
2845,2,7,This is not pee.,Gabe,1
2846,2,8,That went well.,Gabe,0
2847,3,0,( doorbell rings ) Is your sister home? Yes.,Dabney,0
2848,3,1,Who was that? Mrs.,Teddy,0
2849,3,2,Dabney with her stupid questions.,Gabe,0
2850,3,3,"( doorbell rings ) I have a follow-up question-- May I speak to your sister? What can I do for you, mrs.",Dabney,0
2851,3,4,Dabney? I'm going out of town for a couple of days And I was wondering if y'd be kind enough To look after my cat caboodle.,Teddy,0
2852,3,5,"Oh, I don't know.",Teddy,0
2853,3,6,I'm awfully busy.,Teddy,0
2854,3,7,I'll pay you $20 a day.,Dabney,0
2855,3,8,My schedule just opened up.,Teddy,1
2856,3,9,Mm-hmm.,Dabney,0
2857,3,10,"I can trust you, right? - Of course.",Dabney,0
2858,3,11,You do seem to be the least disturbed of all the duncan kids.,Dabney,0
2859,3,12,What an almost sweet thing to say.,Teddy,1
