id,Dialogue_id,Utterance_id,Sentence,Speaker,label
1886,1,0,"Hey, everybody, I'm home.",Bob,0
1887,1,1,And I've got presents.,Bob,0
1888,1,2,Yes! Awesome.,Gabe,0
1889,1,3,"Hi, dad.",PJ,0
1890,1,4,"Daddy, we missed you.",Teddy,0
1891,1,5,"I love you, presents.",Gabe,1
1892,1,6,"I mean dad! Okay, so I'm doing an extermination job over at Loony Larry's electronics.",Bob,0
1893,1,7,"He was infested with termites, rats and great deals! Because he's loony! Okay, for P.J.",Bob,1
1894,1,8,For Teddy.,Bob,0
1895,1,9,"Smart phones, awesome! - Thank you so much.",PJ,0
1896,1,10,Where's my smart phone? P.J.'s holding it.,Gabe,0
1897,1,11,You're gonna get it in about four years.,Bob,1
1898,1,12,But for you I got a remote-control helicopter! - This is cool.,Bob,0
1899,1,13,That we put together ourselves.,Bob,0
1900,1,14,Ruined it.,Gabe,1
1901,1,15,What? I thought this would be a fun father-son project.,Bob,0
1902,1,16,"Okay, why don't you put it together with your father And give me a call.",Gabe,1
1903,1,17,And I even got A little something for Charlie.,Bob,0
1904,1,18,* I'm a happy happy horse * * happy happy happy horse * * I'm a happy happy horse * * happy happy happy horse * * I'm a happy happy horse * - That's gonna get old.,Others,1
1905,1,19,I think it just did.,Gabe,1
1906,2,0,I love my new phone so much.,Teddy,0
1907,2,1,"See, it surfs the web, it takes video, plays music.",Teddy,0
1908,2,2,We're just so happy together.,Teddy,1
1909,2,3,"Man, the last present my dad got for me was a book Called 'fun with science.",Ivy,0
1910,2,4,' and guess what? The title was a lie.,Ivy,1
1911,2,5,"Oh, hey, you want to check out The trailer for the new vampire movie 'Dusk'? Oh, you know I do.",Teddy,0
1912,2,6,Those vampires are so cute.,Ivy,0
1913,2,7,There must be something about being undead that gives you rock-hard abs.,Ivy,1
1914,2,8,"Oh, hey, we should go to the first show.",Teddy,0
1915,2,9,"Which is Oh, Thursday at midnight.",Teddy,0
1916,2,10,My mom would never let me out that late on a school night.,Teddy,0
1917,2,11,Just do what I do tell your mom how cool she is.,Ivy,0
1918,2,12,Then you get whatever you want.,Ivy,1
1919,2,13,That really works? How do you think I got that leather skirt I can't sit down in? I don't know.,Ivy,1
1920,2,14,"I mean, I'm not a very good liar.",Teddy,0
1921,2,15,That scarf looks really great on you.,Teddy,0
1922,2,16,"Doesn't it? Yeah, I could totally pull this off.",Teddy,1
1923,3,0,"I hope we end up being lab partners, dude.",PJ,0
1924,3,1,I don't.,Emmett,0
1925,3,2,What's that supposed to mean? Don't make me say it.,Emmett,1
1926,3,3,"Oh, yes, I got walter! - Oh, great.",Emmett,0
1927,3,4,"You get the president of the science club, And I'm stuck with this dumb Lug van Brundt.",PJ,0
1928,3,5,What did you just say? - I said I'd I'd love to give a hug to van Brundt.,PJ,1
1929,3,6,Don't! Okay Lab partner buddy.,Others,1
1930,3,7,My phone number.,Others,0
1931,3,8,Call me when it's done.,Others,1
1932,3,9,"You got it, big guy.",PJ,0
1933,3,10,Don't call me big guy.,Others,0
1934,3,11,Very sorry.,PJ,1
1935,3,12,"Hey, great news we're partners.",Emmett,0
1936,3,13,"Yeah, there's no need for us to get together.",Others,0
1937,3,14,I'll do the project and put both of our names on it.,Others,1
1938,3,15,"Oh, I love you, man! Hey, whatcha doing, mom? Oh, just going through the spices, tossing out the old ones.",Emmett,0
1939,4,0,"Oh, that is so cool.",Teddy,1
1940,4,1,"It is? - Well, maybe it's just the way you do it.",Teddy,1
1941,4,2,"Well, I do have a system.",Amy,1
1942,4,3,It's alphabetical.,Amy,1
1943,4,4,"Okay, cardamom comes before cinnamon which comes before coriander.",Amy,0
1944,4,5,"Whoa, I could listen to you talk about spices all day.",Teddy,0
1945,4,6,Then we go onto dill - Okay.,Amy,1
1946,4,7,Then it kind of jumps around to fennel.,Amy,1
1947,4,8,"But instead, how about we talk about clothes? Like that awesome new top you're wearing.",Teddy,0
1948,4,9,"You like this? Honey, I've had it forever.",Amy,0
1949,4,10,And I especially love that splash of color on your shoulder.,Teddy,0
1950,4,11,"What, that? I think that's Charlie's puke.",Amy,1
1951,4,12,Let's talk about your shoes.,Teddy,1
1952,4,13,"Hello? Oh, hey, Ivy.",Teddy,0
1953,4,14,"You want me to come over? Oh no, sorry.",Teddy,0
1954,4,15,I'd rather hang out with my mom.,Teddy,1
1955,4,16,"Okay, talk to you later.",Teddy,0
1956,4,17,Bye.,Teddy,0
1957,4,18,"Are you sick? Are you gonna puke on me too? No, why? You'd rqther hang out with me than Ivy? Mom, does cinnamon come before coriander? That is the sweetest thing you have ever said to me.",Amy,1
1958,4,19,My little wooskie.,Amy,0
1959,5,0,"* I'm a happy happy horse * * happy happy happy horse * * happy happy happy horse * Yeah, sounds like happy horse needs some new batteries.",Others,1
1960,5,1,No! I can't get that stupid song out of my head.,Gabe,1
1961,5,2,"All right, all right.",Bob,0
1962,5,3,You know what? Let's build us a helicopter.,Bob,0
1963,5,4,And the fun begins With the instruction manual.,Bob,1
1964,5,5,"Dad, do we have to? Yes, we have to.",Gabe,0
1965,5,6,Oh! You know what? We should start with the 'before you begin' pamphlet.,Bob,1
1966,5,7,"Oh, and there's a dvd! Which we will watch After the pamphlet and the instruction manual.",Bob,1
1967,5,8,"Dad, how long is this gonna take? Oh, not long.",Gabe,0
1968,5,9,"Oh, hey,ook at this! Oooh, a 'before you watch the dvd' card.",Bob,1
1969,6,0,"If there's anything better Than a homemade facial with my 'bmf,' I haven't heard of it.",Teddy,0
1970,6,1,"B.M.F.? - Best mom forever.Oh my gosh! I would be smiling, but my face is going to crack.",Amy,1
1971,6,2,"What's going on? Oh, just a couple girlfriends hanging out.",Bob,0
1972,6,3,"What, is Ivy here? No, I'm talking about me and mom.",Teddy,0
1973,6,4,We've been hanging out all afternoon.,Teddy,0
1974,6,5,We went to the mall.,Teddy,0
1975,6,6,We went shopping.,Teddy,0
1976,6,7,Then we did some other stuff I can't tell you about.,Teddy,1
1977,6,8,"Yeah, well, I didn't ask.",Bob,0
1978,6,9,That's good 'cause we're not gonna tell you.,Amy,1
1979,6,10,"Yeah, I'm gonna be in the other room.",Bob,0
1980,6,11,"Oh, dad, I actually need to ask you guys about something.",Teddy,0
1981,6,12,"Is it okay if Ivy and I go to a midnight movie on Thursday? Thursday? No way, it's a school night.",Teddy,0
1982,6,13,"Bob, honey, you don't understand, okay? This isn't just any movie.",Amy,0
1983,6,14,This is 'Dusk.,Amy,1
1984,6,15,' - What's that? - Hello! The movie about the vampires.,Amy,0
1985,6,16,The prequel to 'Dawn.,Amy,1
1986,6,17," So lame! All right, you know what? You wanna let her go, let her go.",Bob,0
1987,6,18,"Okay! Thank you, daddy.",Teddy,0
1988,6,19,"Thank you, girlfriend.",Teddy,0
1989,6,20,Teddy.,Amy,0
1990,6,21,* Call me! * What's that in your hair? It's called glitter.,Bob,1
1991,6,22,"Get with it, grandpa.",Amy,1
1992,7,0,Emmett! Thank you.,PJ,0
1993,7,1,I can't believe I have to do this whole chemistry project by myself.,PJ,0
1994,7,2,"Stupid van Brundt! - Hey, don't call him stupid.",PJ,0
1995,7,3,That's an insult to stupid people everywhere.,Emmett,1
1996,7,4,"That idiot can't even count to 10, Which, coincidentally, is the number of years he's going to be in high school.",PJ,1
1997,7,5,Guess that's my phone.,PJ,0
1998,7,6,"Oh, that's weird.",PJ,0
1999,7,7,It says I have a call in progress.,PJ,0
2000,7,8,You probably sat on it and butt-dialed someone.,Emmett,1
2001,7,9,Hello? Nobody there.,PJ,0
2002,7,10,Must have gotten voicemail.,PJ,0
2003,7,11,Who'd you dial? Van Brundt.,Emmett,0
2004,7,12,Van Brundt! He's gonna hear everything we just said about him! You mean he's going to hear everything you just said about him.,PJ,1
2005,7,13,"We were both talking about him, Emmett.",PJ,1
2006,7,14,Stop saying my name! - And hang up the phone! - Yes! - Hey! - Hey.,Emmett,1
2007,8,0,"So did my evil plan work? Did you butter up your mom? Like popcorn at a midnight movie! What was that? Oh, it's just my phone.",Ivy,0
2008,8,1,It's always making weird noises.,Teddy,0
2009,8,2,"So how'd you do it? Oh, it was so painful.",Teddy,0
2010,8,3,I had to spend the whole day with her pretending she was cool.,Teddy,0
2011,8,4,Longest day of my life.,Teddy,0
2012,8,5,"But it was all worth it Because we're going to see 'Dusk'! 'When the sun goes down, his fangs come out.",Ivy,1
2013,8,6,' And his shirt comes off! It was all just a big trick so Teddy could get permission to see that vampire movie.,Teddy,0
2014,9,0,"Bob, she thinks I'm just as uncool as I thought my mom was.",Amy,1
2015,9,1,It's the great uncool circle of life.,Amy,1
2016,9,2,"Well, honey, if it helps, I think you're cool.",Bob,0
2017,9,3,It doesn't.,Amy,1
2018,9,4,"All right, so what's the punishment going to be? No movie, grounded for a week? Too easy.",Bob,0
2019,9,5,Mama's going to get even.,Amy,1
2020,9,6,You know nothing good ever happens When you start calling yourself 'mama.,Bob,1
2021,9,7,' Mama doesn't care.,Amy,1
2022,10,0,There he is.,Emmett,0
2023,10,1,Guess we should just go in there and get it over with.,Emmett,0
2024,10,2,"Man, I hate getting b*at up.",PJ,0
2025,10,3,"You've been b*at up before? - No, but I've heard bad things.",Emmett,0
2026,10,4,"Hey, duncan, get in here! How are you doing on our project? Okay.",Others,0
2027,10,5,"That's all you wanted to talk about? - Oh, I'm sorry.",PJ,0
2028,10,6,I love what you've done with your hair.,Others,1
2029,10,7,"So Heard any interesting phone messages lately? No, mrs.",PJ,0
2030,10,8,Jeter caught me texting in class and took my phone away.,Others,0
2031,10,9,Ohh.,PJ,0
2032,10,10,What?! That that's terrible.,PJ,1
2033,10,11,Don't you hate it when people just take your phone And put it where exactly? It's in her desk.,PJ,1
2034,10,12,I'm getting it back at the end of the day.,Others,0
2035,10,13,I'm tired of talking! - Hey.,Others,1
2036,11,0,Hey.,Bob,0
2037,11,1,Aren't you home from school a little early? We've got a helicopter to fly.,Bob,0
2038,11,2,And I'm only missing P.E.,Gabe,0
2039,11,3,And english and math.,Gabe,1
2040,11,4,"All right, let's get this bird in the air.",Bob,0
2041,11,5,Whoa! - How'd you do that? - I don't know.,Gabe,0
2042,11,6,Is it voice-activated? Uh Stop.,Gabe,0
2043,11,7,Down! - No.,Bob,0
2044,11,8,Both: Whoa! You must have put it together wrong.,Gabe,0
2045,11,9,"No no, that's impossible.",Bob,0
2046,11,10,I followed all the instructions.,Bob,0
2047,11,11,"Where's the remote? - I don't know! Oh, dad, do something! I am I'm making a run for it! Okay, the coast is clear.",Gabe,1
2048,12,0,Let's go.,Emmett,0
2049,12,1,Just get the phone and get out of here.,PJ,0
2050,12,2,"Okay, I got it.",PJ,0
2051,12,3,Let's go.,PJ,0
2052,12,4,"Oh, jeez! - Here you go.",PJ,0
2053,12,5,What do you mean!? I don't know what to do.,Emmett,0
2054,12,6,Put it away.,PJ,0
2055,12,7,"That attitude better change, buddy.",Others,0
2056,12,8,"Yes, ma'am.",Others,0
2057,12,9,What are you boys doing in here? We had a chemistry question.,Others,0
2058,12,10,Which is? - Ahem We were wondering What's boron made of.,PJ,0
2059,12,11,Boron.,Others,1
2060,12,12,"Told ya! Well, I stand corrected.",PJ,1
2061,12,13,Can I have my phone now? Here you go.,Others,0
2062,12,14,"Wait a minute where's my phone? George, can I make a quick call on your phone? Please? Thank you.",PJ,1
2063,12,15,Whoops.,PJ,1
2064,12,16,What's wrong with you? I guess I'm the 'boron' now.,Others,1
2065,12,17,You owe me a phone! - Gladly.,Others,0
2066,12,18,"Okay, P.J., let's go.",Emmett,0
2067,12,19,Wait.,Others,0
2068,12,20,Is that my phone ringing in your pants? Hello? Hold on.,Others,0
2069,12,21,It's for you.,Emmett,1
2070,13,0,I can't believe we're here! This is like a dream.,Teddy,0
2071,13,1,"A dream where we get to flirt with cute guys, Watch a movie about cute guys While sitting next to cute guys.",Ivy,1
2072,13,2,The midnight showing of 'Dusk' is sold out.,Others,0
2073,13,3,Oh no.,Ivy,0
2074,13,4,"What? - Look! - Hey, girlfriend! - Hey hey.",Amy,0
2075,13,5,"What are you doing here? What am I doing? I'm hanging out with my 'bfd,' My best friend daughter.",Amy,1
2076,13,6,"Right? 'cause that's what all the cool moms do, right, Mary Lou? All night long! Whoo, Ivy! Isn't that randall, the boy you think is soooo cute? - Mom, keep your voice down.",Others,1
2077,13,7,"Hey, randall, This is my daughter Ivy.",Others,1
2078,13,8,She's single and loves to mingle.,Others,1
2079,13,9,Mary Lou! You're so cute.,Amy,0
2080,13,10,Randall can't hear you.,Amy,0
2081,13,11,"Hey, everybody! I'm amy duncan, Teddy duncan's mom.",Amy,1
2082,13,12,And I'm Mary Lou Wentz and this is my daughter Ivy.,Others,1
2083,13,13,We're the cool moms.,Amy,1
2084,13,14,"Right, Teddy? Hit it, Mary Lou.",Amy,1
2085,13,15,I can't look.,Teddy,0
2086,13,16,"Oh, good choice.",Ivy,0
2087,13,17,Because right now they're doing the usher bump.,Ivy,1
2088,14,0,"Okay, you did not say a word the entire ride home.",Amy,0
2089,14,1,Out with it.,Amy,0
2090,14,2,You totally embarrassed me tonight.,Teddy,0
