id,Dialogue_id,Utterance_id,Sentence,Speaker,label
4357,1,0,"Oh, you've got to be kidding me.",Teddy,0
4358,1,1,Listen to spencer's latest status update.,Teddy,0
4359,1,2,'just chilling at home.,Teddy,0
4360,1,3,' who cares? Apparently you do.,Amy,0
4361,1,4,Mom.,Teddy,0
4362,1,5,"No no, I do not.",Teddy,0
4363,1,6,I could care less what my ex-boyfriend is up to.,Teddy,0
4364,1,7,"Oh, he hasn't even changed his online status yet.",Teddy,0
4365,1,8,It still says 'in a relationship.,Teddy,0
4366,1,9,' - He just can't let me go.,Teddy,0
4367,1,10,"Well, maybe he forgot to change it.",Amy,0
4368,1,11,"Uh, mom, how could he forget? He's online all the time.",Teddy,0
4369,1,12,And you know this how? I check his status every hour.,Teddy,1
4370,1,13,"Well, the important thing is you've moved on.",Amy,0
4371,1,14,"Gabe honey, you have a playdate this afternoon.",Amy,0
4372,1,15,"No, I don't.",Gabe,0
4373,1,16,"Yes, you do.",Amy,0
4374,1,17,A new family moved in down the street.,Amy,0
4375,1,18,"And they have a son your age, So I made plans for the two of you to get together.",Amy,0
4376,1,19,"Oh, mom, let me explain where you went wrong.",Gabe,0
4377,1,20,I'm 11.,Gabe,0
4378,1,21,I don't have 'playdates' anymore.,Gabe,1
4379,1,22,I hang.,Gabe,1
4380,1,23,His name is austin and I think he'll be.,Amy,0
4381,1,24,A very good influence on you.,Amy,0
4382,1,25,He's very well-behaved.,Amy,0
4383,1,26,You know that well-behaved and I are natural enemies.,Gabe,0
4384,1,27,"Could you just be nice? Okay, be civil.",Amy,0
4385,1,28,It's too late to cancel.,Amy,1
4386,2,0,Please don't be a plumbing problem.,Bob,0
4387,2,1,Please don't be a plumbing problem! Thank you.,Bob,0
4388,2,2,We'll be in touch.,PJ,0
4389,2,3,What is what is going on? We're having auditions for a new band member.,PJ,0
4390,2,4,P.J.,PJ,0
4391,2,5,And the vibe need a fuller sound so we can start getting gigs.,PJ,0
4392,2,6,"And that fuller sound is gonna come from a didgeridoo? Is that what that thing is called? All right, look.",PJ,0
4393,2,7,How much longer are these auditions gonna go on? - For a few more hours.,PJ,0
4394,2,8,Oh man.,Bob,0
4395,2,9,I really gotta get my own place.,Bob,1
4396,2,10,Next.,Emmett,0
4397,2,11,Thanks.,PJ,0
4398,2,12,"Uh, you can keep the microphone.",PJ,0
4399,2,13,Wait.,Emmett,0
4400,2,14,Stop.,Emmett,0
4401,2,15,That was awful.,Emmett,0
4402,2,16,"Emmett, don't be rude.",PJ,0
4403,2,17,"I'm sorry, but I'm not gonna sugarcoat it, Even if she is my grandma.",Emmett,1
4404,2,18,"What do you think? - Well, he's pretty good, But I'm not sure if he has the right look.",Emmett,0
4405,2,19,"What do you mean? Well, you and me are so hot.",Emmett,0
4406,2,20,And he's so Not.,Emmett,0
4407,2,21,I can't argue with that.,PJ,0
4408,2,22,"Listen, jimmy.",Others,0
4409,2,23,We're gonna think about it and let you know.,PJ,0
4410,2,24,Could you let me know soon? 'cause my brother's having a party this weekend.,Others,0
4411,2,25,And he wants live music.,Others,0
4412,2,26,He's willing to pay.,Others,0
4413,2,27,Welcome to the band.,PJ,0
4414,3,0,"Hey, austin.",Amy,0
4415,3,1,Come on in.,Amy,0
4416,3,2,"Gabe honey, austin's here.",Amy,0
4417,3,3,"What a lovely home, mrs.",Others,0
4418,3,4,Duncan.,Others,0
4419,3,5,So comfortable looking.,Others,0
4420,3,6,What a nice way of saying messy.,Amy,0
4421,3,7,"Gabe, this is austin.",Amy,0
4422,3,8,How do you do? - How do I do what? - He's saying hello.,Gabe,0
4423,3,9,"Why are you dressed like that? Well, I wasn't sure what activities you had planned, So I settled on daytime casual.",Others,0
4424,3,10,"Really, mom? This is how you want me to spend my afternoon? Well, you boys have fun.",Gabe,0
4425,3,11,I'll be upstairs with charlie.,Amy,0
4426,3,12,Poor little baby's not feeling well.,Amy,0
4427,3,13,Poor little gaby's not feeling so hot either.,Gabe,1
4428,3,14,"What do you want to do, play video games? - Oh, I'm not allowed.",Gabe,0
4429,3,15,Watch tv? I've already exceeded my allotted one hour of the week.,Gabe,0
4430,3,16,Go to the park? - I'm not wearing sunscreen.,Gabe,0
4431,3,17,"How do you think this is going? Hey, guys.",Gabe,0
4432,3,18,Hi.,Others,0
4433,3,19,I don't believe we've met.,Others,0
4434,3,20,"Teddy, austin; Austin, teddy.",Gabe,0
4435,3,21,"Nice to meet you, austin.",Teddy,0
4436,3,22,The pleasure is all mine.,Others,0
4437,3,23,"Well, aren't you a little gentleman? She's glorious.",Teddy,0
4438,3,24,What an exquisite creature.,Teddy,0
4439,3,25,"Look, we have to figure out how to get through this.",Gabe,0
4440,3,26,"So either you stop being weird or Yeah, that's the only way.",Gabe,0
4441,4,0,I took 'awesome' and mashed it with 'righteous.,Others,0
4442,4,1,' 'awe-teous.,PJ,0
4443,4,2," Dude, I love that.",PJ,0
4444,4,3,"Hey, can I get something to drink? - Yeah, the kitchen's upstairs.",Others,0
4445,4,4,What do you think of jimmy? - He's 'gna-teous.,PJ,0
4446,4,5,' - What? - I mashed 'gnarly' and 'awe-teous.,Emmett,0
4447,4,6,' 'awe-teous' is already a mash-up.,PJ,0
4448,4,7,Just let him do it.,PJ,0
4449,5,0,"Charlie honey, drink your juice.",Amy,0
4450,5,1,It'll make you feel better.,Amy,0
4451,5,2,No no.,Charlie,0
4452,5,3,I don't think you should argue with me.,Amy,0
