id,Dialogue_id,Utterance_id,Sentence,Speaker,label
4080,1,0,"Honey, this was such a great idea Getting up early so we can have some quiet time together.",Amy,0
4081,1,1,"You're a jerk! - You're an idiot! All right, tomorrow we get up just a little bit earlier.",Bob,0
4082,1,2,"Okay, what's going on, guys? I can't take it anymore! He snorts like a pig.",Gabe,0
4083,1,3,"Oink oink oink! - Oh yeah? Well, you scream in your sleep.",PJ,1
4084,1,4,"[ screaming ] - oink oink oink! All right, enough! - We've got to have our own rooms.",PJ,0
4085,1,5,"Guys, we've been over this.",Bob,0
4086,1,6,The house just isn't big enough.,Bob,0
4087,1,7,"Or is it? I made a diagram, see? New sleeping arrangements.",Gabe,0
4088,1,8,Mom and dad go here.,Gabe,0
4089,1,9,P.J.,Gabe,0
4090,1,10,Takes this room.,Gabe,0
4091,1,11,Teddy takes this one and I get this one.,Gabe,0
4092,1,12,Everybody's happy.,Gabe,0
4093,1,13,"What about charlie? Oh, I forgot to mention In this plan Charlie lives with grandma.",Gabe,0
4094,1,14,"Gabe, would you just be patient? You're gonna get your own room in a couple of years When p.J.",Bob,0
4095,1,15,"Goes off to coll Well, wherever it is that p.J.",Bob,0
4096,1,16,Goes off to.,Bob,1
4097,1,17,Oh hi.,Bob,0
4098,1,18,Oh look! There's our pretty girl.,Bob,0
4099,1,19,"Hey, you got out of bed today.",PJ,1
4100,1,20,I just came up toet my breakfast.,Teddy,0
4101,1,21,"Honey, don't take the brown banana.",Amy,0
4102,1,22,Get the yellow one.,Amy,0
4103,1,23,Yellow's too happy a color.,Teddy,1
4104,1,24,I can't believe she's still moping about her breakup with spencer.,PJ,0
4105,1,25,That was like two whole days ago.,PJ,0
4106,1,26,"Give her a break, p.J.",Amy,0
4107,1,27,Spencer was teddy's first love.,Amy,0
4108,1,28,"Yeah, I mean, you should understand.",Gabe,0
4109,1,29,You get dumped all the time.,Gabe,1
4110,1,30,"No, I don't! - Oh really? This year alone you've been dumped by alexa, Rebecca, jen Jen? I'm dating jen right now.",Gabe,0
4111,1,31,Oh.,Gabe,0
4112,1,32,I didn't give you that message? ,Gabe,1
4113,2,0,"Okay, everybody, we are off.",Amy,0
4114,2,1,"Where are you going? Oh, I joined this great new gym that offers free childcare.",Amy,0
4115,2,2,I get to work out while charlie plays.,Amy,0
4116,2,3,"Great, honey.",Bob,0
4117,2,4,"Hey, gabe, you gotta try the double glazed.",Bob,0
4118,2,5,"You know, bob, they're offering a two-for-one special.",Amy,0
