id,Dialogue_id,Utterance_id,Sentence,Speaker,label
5699,1,0,"Come on, Charlie.",Amy,0
5700,1,1,Go tinkle-winkle.,Amy,1
5701,1,2,Make the poo-poo for the mama.,Amy,1
5702,1,3,"No no? All right, I'll tell you what Five bucks for a number one, All right? Uh uh uh, excuse me, what are you doing? Playing a video game.",Amy,0
5703,1,4,That's how kids.,Gabe,0
5704,1,5,From our generation entertain themselves.,Gabe,0
5705,1,6,Charlie is watching her favorite show.,Amy,0
5706,1,7,It's the only way we can get her to sit on the potty.,Amy,0
5707,1,8,"Charlie has to watch 'the gurgles' In order to do her business? Yes, 'the gurgles' help Charlie.",PJ,1
5708,1,9,The same way that the sports section helps your dad.,Amy,1
5709,1,10,Look at this garbage Brightly colored singing and dancing shapes.,Gabe,0
5710,1,11,"Would you guys just go upstairs? If she isn't potty-trained by tomorrow, she won't get into the good preschool.",Amy,0
5711,1,12,Come on! - But then we're gonna have to unhook the game system.,PJ,0
5712,1,13,Down here and rehook it up there.,PJ,0
5713,1,14,We already walked all the way down here.,PJ,0
5714,1,15,"Are we supposed to rewalk all the way up there? You know, we wouldn't have this problem if we had a tv in our room.",Gabe,0
5715,1,16,"Okay, for the millionth time, I am not buying a tv for your room.",Amy,0
5716,1,17,Fine.,Gabe,0
5717,1,18,"Let's go, P.J.",Gabe,0
5718,1,19,"Ooh, hold on.",PJ,0
5719,1,20,The circle and the square are fighting over a grape.,PJ,1
5720,1,21,I want to see how this turns out.,PJ,0
5721,2,0,鈾?Hey.,Teddy,0
5722,2,1,Hey hey.,Ivy,0
5723,2,2,"Hey, Mr.",Ivy,0
5724,2,3,Duncan.,Ivy,0
5725,2,4,"Hey, Ivy.",Bob,0
5726,2,5,"You spending the night? Yeah, our house is being fumigated.",Bob,0
5727,2,6,Oh.,Ivy,0
5728,2,7,I guess your parents didn't know.,Bob,0
5729,2,8,That my company Bob's bugs be gone.,Bob,0
5730,2,9,Also does fumigations.,Bob,0
5731,2,10,"No, they knew that.",Ivy,1
5732,2,11,"Oh, well, you know, It's too bad they didn't call.",Bob,0
5733,2,12,I could have given them a big discount.,Bob,0
5734,2,13,They knew that too.,Ivy,1
5735,2,14,Oh.,Bob,0
5736,2,15,Okay.,Bob,0
5737,2,16,No biggie.,Bob,1
5738,2,17,"What was that about? Who knows? It's your fault for saying, 'hey, Mr.",Teddy,1
5739,2,18,Duncan.,Teddy,0
5740,2,19, So are you ready for the big news? Always.,Ivy,0
5741,2,20,Here goes.,Teddy,0
5742,2,21,There's a guy.,Ivy,0
5743,2,22,There's a guy? - There's a guy.,Teddy,0
5744,2,23,There's a guy?! There's a guy! - Super happy dance.,Teddy,0
5745,2,24,Okay.,Ivy,0
5746,2,25,super super 鈾?happy dance.鈾?,Teddy,0
5747,2,26,Happy! So who is he? He's that new guy in our government class Raymond.,Ivy,0
5748,2,27,"Oh, he's cute.",Teddy,0
5749,2,28,"Wait, so when did you start talking to him? Well, we haven't actually talked yet.",Teddy,0
5750,2,29,We've been iming.,Ivy,0
5751,2,30,That led to texting.,Ivy,0
5752,2,31,Tonight he wants to step it all the way up to video chat.,Ivy,0
5753,2,32,I don't know if I'm ready.,Ivy,0
5754,2,33,"All right, let's get you all cutied up for your video chat.",Teddy,0
5755,2,34,"Um, if the bugs come back I mean, when the bugs come back, This is my card.",Bob,0
5756,2,35,You know what? I'm gonna get you a coupon.,Bob,0
5757,2,36,You wait right there.,Bob,0
5758,2,37,Now's our chance.,Teddy,0
5759,2,38,"Go go go go! All right, there we go.",Teddy,0
5760,3,0,Brand new.,Bob,0
5761,3,1,Brand new.,Bob,0
5762,3,2,Look.,Bob,0
5763,3,3,Look at that.,Bob,0
5764,3,4,"Now quack quack quack When you're a big girl, This is where you're gonna go potty.",Bob,0
5765,3,5,Now just make sure the toilet seat is down.,Bob,0
5766,3,6,So you don't fall in.,Bob,0
5767,3,7,"And hopefully you'll only make that mistake once Well, unless you're P.J.",Bob,0
5768,3,8,And then it's many many times.,Bob,1
5769,3,9,"You know, I'm gonna let you in on a little secret.",Bob,0
5770,3,10,Sometimes I come up here I don't even have to go.,Bob,1
5771,3,11,Sometimes daddy just needs a little vacation.,Bob,1
5772,3,12,Uh-oh.,Charlie,0
5773,4,0,So what do you think? I don't know.,Teddy,0
5774,4,1,"Ivy, Raymond will love you.",Teddy,0
5775,4,2,"You look hot like, smoking hot.",Teddy,1
5776,4,3,"Okay, now I see it.",Ivy,1
5777,4,4,Okay.,Teddy,0
5778,4,5,Now let's see how you look onscreen.,Teddy,0
5779,4,6,Uh Pretty good.,Teddy,0
5780,4,7,Just tilt down a little.,Teddy,0
5781,4,8,I'm getting too much nostril.,Teddy,1
5782,4,9,Better.,Teddy,0
5783,4,10,Better.,Teddy,0
5784,4,11,Now let's see some shoulder.,Teddy,0
5785,4,12,"Ah, perfect.",Teddy,0
5786,4,13,Now flutter your eyes.,Teddy,0
5787,4,14,Now don't do that.,Teddy,1
5788,4,15,Smile.,Teddy,0
5789,4,16,Less teeth.,Teddy,0
5790,4,17,More teeth.,Teddy,0
5791,4,18,Less teeth.,Teddy,0
5792,4,19,That's it.,Teddy,0
5793,4,20,That's it.,Teddy,0
5794,4,21,That's it.,Teddy,0
5795,4,22,Now don't move.,Teddy,0
5796,4,23,Look right in the camera.,Teddy,0
5797,4,24,And tell Raymond what's on your mind.,Teddy,0
5798,4,25,I think I'm stuck.,Ivy,1
5799,5,0,"Honey, I try never to ask you this after you exit the bathroom, But what was that horrible sound I heard a few minutes ago? Charlie just threw some things in the toilet, clogged up the pipes.",Amy,0
5800,5,1,"So I just gotta dig a little hole in the backyard, Clean out the main line.",Bob,0
5801,5,2,Don't worry.,Bob,0
5802,5,3,Everything is gonna be fine.,Bob,0
5803,5,4,Should I call a plumber? Absolutely not.,Amy,0
5804,5,5,I have got this all under control.,Bob,0
5805,5,6,Where's Charlie? I'll be right back.,Bob,1
5806,5,7,"As long as he looks scared, I've done my job.",Amy,1
5807,6,0,"Boys, would you turn down that tv in your room? Tv in your room? Oh, mama don't think so.",Amy,0
5808,6,1,What is this? A free tv.,Amy,0
5809,6,2,Ha ha! - Isn't it awesome? It was just sitting on someone's lawn.,Gabe,0
5810,6,3,"Yeah, there was a sign that said 'please take,' So we took.",PJ,1
5811,6,4,"It's a little big for the room, don't you think? Yeah, it was at first, but then Gabe came up with the brilliant idea.",PJ,0
5812,6,5,Of bunk desks.,PJ,1
5813,6,6,Bunk desks.,Amy,0
5814,6,7,Right right.,Amy,0
5815,6,8,Where's your dresser? - Under P.J.'s bed.,Amy,0
5816,6,9,"Yeah, at first I was concerned.",PJ,0
5817,6,10,That getting a fresh pair of underpants every day was gonna be a little tricky.,PJ,0
5818,6,11,But then I came up with a solution The underpants pillow.,Gabe,1
5819,6,12,Bam! - Buh-bam! Every time I come in here I regret it.,Amy,1
5820,6,13,Oh! Oh oh oh! Argh! Argh! Uh-oh.,Bob,0
