id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
12670,1,0,"Hey, hon.",Bob,0
12671,1,1,Hey.,Amy,0
12672,1,2,What you got there? - Our new baby monitor.,Bob,0
12673,1,3,"Hey, you know, if one of us runs upstairs, We could test it out right now.",Amy,1
12674,1,4,The one of us who is not pregnant.,Amy,1
12675,1,5,"Hey, how about if I go? Mm-hmm.",Bob,0
12676,2,0,"Okay, all set! All righty, make baby noises.",Bob,0
12677,2,1,All right.,Bob,0
12678,2,2,Goo goo ga ga.,Bob,1
12679,2,3,"Uh-oh! My diapie is full! Will somebody 'pwease' change me? Aw, man.",Bob,1
12680,2,4,I didn't think we'd have to worry about this for years.,Teddy,1
12681,3,0,"? - Morning, boys.",Bob,0
12682,3,1,Morning.,PJ,0
12683,3,2,I'm in charge what would you like? Dad.,PJ,0
12684,3,3,"You want toast with that? No, I need it for bait.",PJ,1
12685,3,4,What? How could an anaconda get to Denver? - Who knows? - Maybe some kid went to Florida.,Gabe,0
12686,3,5,"On vacation with his grandparents, Brought a baby snake back.",PJ,1
12687,3,6,Maybe the kid named him snappy.,PJ,1
12688,3,7,"Maybe when snappy got too big, the kid freaked out.",PJ,0
12689,3,8,And set him free.,PJ,1
12690,3,9,Just a guess.,PJ,0
12691,3,10,"Anyway, This is the opportunity of a lifetime.",Bob,0
12692,3,11,"I mean, if I can catch this snake, This is great publicity for the triple-b-g.",Bob,0
12693,3,12,Huh? - What? Bob's bugs be gone.,Bob,1
12694,3,13,Oh oh! - Oh okay.,Gabe,0
12695,3,14,"Hey, dad, can I come with you? I'd love to see you get chased by a giant snake.",Gabe,0
12696,3,15,Hey! I'm gonna catch that giant snake.,Gabe,0
12697,3,16,"However it plays out, I just want to see something catch something.",Gabe,0
12698,4,0,Hi.,Spencer,0
12699,4,1,Hi.,Teddy,0
12700,4,2,So we've turned into that couple? - I love it! - Me too.,Teddy,0
12701,4,3,"So about tonight - No, shh! Okay, coast is clear.",Spencer,0
12702,4,4,"Do we really have to be so secretive? Are you kidding? Do you have any idea what would happen if my mom found out? So when I pick you up tonight, What do we say we're doing? Don't worry.",Spencer,0
12703,4,5,I'll come up with something.,Teddy,0
12704,4,6,I'm a pretty good actress.,Teddy,0
12705,4,7,"Okay, first of all, In this family, I am the greatest actress.",Amy,1
12706,4,8,"Second of all, nobody fools mama ames.",Amy,1
12707,4,9,You bet.,Charlie,0
12708,4,10,"Now, Charlie, when you're Teddy's age, You're not going to try to get away with stuff, are you? Yes, I will.",Amy,0
12709,4,11,Oh.,Amy,0
12710,4,12,"Charlie, who's the greatest actress in the family? You are, mommy.",Amy,0
12711,4,13,All better.,Amy,0
12712,5,0,"P.J., we need to talk.",Others,0
12713,5,1,I've got a dangerous mission for you.,Others,0
12714,5,2,"Mitch, I am not trying the chocolate shake again.",PJ,1
12715,5,3,I need you to find out.,Others,0
12716,5,4,Who is stealing chicken from the store.,Others,0
12717,5,5,"Why would someone steal our chicken? Haven't they tasted it? I don't know, but Corporate is really busting my giblets about this.",Others,1
12718,5,6,So I am putting my best man on it.,Others,0
12719,5,7,You.,Others,0
12720,5,8,Oh! Cool.,PJ,0
