id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
13699,1,0,"Hey, Dad.",Teddy,0
13700,1,1,"How was your day? Do you really want to know? Actually, I was just being polite.",Teddy,1
13701,1,2,"It was horrible! Oh, good.",Bob,0
13702,1,3,So you're gonna tell me anyway.,Teddy,1
13703,1,4,"Toby kept me awake all night, so I was a zombie all day.",Bob,0
13704,1,5,"You know, I was so tired I used termite spray on a nest full of rats.",Bob,1
13705,1,6,Well..,Teddy,0
13706,1,7,You'll uh..,Teddy,0
13707,1,8,"You'll kill them tomorrow, huh, Dad? I never know what to say.",Teddy,1
13708,1,9,"Oh, no.",Bob,0
13709,1,10,You know what? I think I'm just gonna lay down right here.,Bob,0
13710,1,11,Oh yeah.,Bob,0
13711,1,12,"Toby, come on..",Amy,0
13712,1,13,Work with me here.,Amy,0
13713,1,14,Please? Help a mother out.,Amy,0
13714,1,15,Guess who missed his nap? And guess who took an extra long one? Check it out.,Amy,1
13715,1,16,I just joined the marching band.,Gabe,0
13716,1,17,Gabe! Gabe! Gabe! - What? - Take it outside.,Bob,0
13717,1,18,"No, Mrs.",Gabe,0
13718,1,19,Dabney just told me to take it inside.,Gabe,0
13719,1,20,Honey? Honey? Here's some mail for PJ.,Amy,0
13720,1,21,Maybe you could take it to his apartment tomorrow? - How about if I do it now? - Okay.,Bob,0
13721,1,22,This is so great.,Amy,0
13722,1,23,Hang on.,Amy,0
13723,1,24,I'll get my baton.,Amy,0
13724,2,0,"Hey, thanks for coming to my volleyball game.",Spencer,0
13725,2,1,Oh yeah.,Teddy,0
13726,2,2,My pleasure.,Teddy,0
13727,2,3,Getting to see all those cute guys running around in tight shirts and shorts.,Teddy,0
13728,2,4,But mostly you.,Teddy,0
13729,2,5,I focused on you.,Teddy,0
13730,2,6,"Well, it was an awesome game.",Spencer,0
13731,2,7,"I'm telling you, the team's really coming together this year.",Spencer,0
13732,2,8,"Yeah? Yeah, it must be really fun to be a part of a team.",Teddy,0
13733,2,9,You know what's kind of sad? This is my last year of high school and I've never played a sport.,Teddy,0
13734,2,10,Oh well.,Spencer,0
13735,2,11,You know what? I'll join the girls' volleyball team.,Teddy,0
13736,2,12,"You're gonna play volleyball? Look, it's not that easy.",Spencer,0
13737,2,13,"Well, how hard could it be? You do it.",Teddy,0
13738,2,14,"It's very difficult, all right? I just make it look easy.",Spencer,0
13739,2,15,Kind of like being your boyfriend.,Spencer,1
13740,3,0,"Oh oh oh! Oh, yes! All day long! I got it.",PJ,0
13741,3,1,Hey.,Bob,0
13742,3,2,"Hey, Dad.",PJ,0
13743,3,3,Welcome to Casa De PJ and Emmett.,PJ,0
13744,3,4,"What? Wait, I thought we were calling it 'Emmett and PJ's World O' Fun'? So, what brings you to our place to be named later? I brought you some mail.",PJ,1
13745,3,5,Hey! You got chairs.,Bob,0
13746,3,6,"Oh, yeah.",Bob,0
13747,3,7,Quite the change from Casa De Drums and Screaming Kids.,Bob,1
13748,3,8,"Oh, let's go with 'World O' Fun, they're already using 'Casa De'.",PJ,1
13749,3,9,"You know, it's not always this quiet here, Mr.Duncan.",Emmett,0
13750,3,10,"We're right next door to a fire station, so we get a lot of sirens.",Emmett,0
13751,3,11,"So, does a siren go off every hour of the night because it's hungry? Does a siren need to be burped and changed? You don't know a lot about sirens, do you? Well, Dad, um, thanks for stopping by.",Bob,1
13752,3,12,"It, uh..",Bob,0
13753,3,13,Dad? I think he's asleep.,PJ,0
13754,3,14,And he's sitting on the remote.,Emmett,0
13755,3,15,How are we gonna change the channel? - I got an idea.,Emmett,0
13756,3,16,What's that? Uh..,Emmett,0
13757,3,17,It worked.,PJ,0
13758,3,18,Okay.,Emmett,0
13759,3,19,"Wait, wait, wait, go back.",Emmett,0
13760,3,20,Oh um.,PJ,0
13761,3,21,Ah.,PJ,0
13762,3,22,Perfect.,Emmett,0
13763,3,23,Okay.,PJ,0
13764,3,24,Now how are we gonna turn up the volume? - Volume's fine.,Emmett,0
13765,3,25,Yup.,Emmett,0
13766,4,0,"Hey, Mom? I need some help with my science project.",Gabe,0
13767,4,1,"Where's Dad? Uh, hello? Why don't you want my help? Come on, Gabe.",Amy,0
13768,4,2,I'm great at science.,Amy,0
13769,4,3,And it sounds like fun.,Amy,0
13770,4,4,Helping me with a science project sounds fun? I'm covered in spit-up.,Gabe,0
13771,4,5,"Work with me, here.",Amy,0
13772,4,6,All right.,Gabe,0
13773,4,7,I'll give you a shot.,Gabe,0
13774,4,8,Great.,Amy,0
13775,4,9,"And just so we're clear, I'm not gonna let you trick me into doing all the work like you do with Dad.",Amy,0
13776,4,10,"For your information, Dad enjoys being tricked.",Gabe,0
13777,4,11,It's part of the dance we do.,Gabe,1
13778,4,12,"All right, what's the project? Building a model rocket to launch at the science fair.",Gabe,0
13779,4,13,Ooh.,Amy,0
13780,4,14,Fun.,Amy,0
13781,4,15,When's it due? - Two days.,Amy,0
13782,4,16,"Two days?! Why did you wait until the last minute? Well, that's when Dad does his best work.",Gabe,1
13783,4,17,That's true.,Amy,0
13784,5,0,"Listen up, everybody.",Other,0
13785,5,1,I want you to meet the newest member of our team.,Other,0
13786,5,2,"Hi, everybody.",Teddy,0
13787,5,3,I'm Teddy.,Teddy,0
13788,5,4,Wrong.,Other,0
13789,5,5,"No, I'm pretty sure.",Teddy,0
13790,5,6,Teddy's too soft.,Other,0
13791,5,7,It's too nice.,Other,0
