id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
15122,1,0,"Good morning, mom.",Gabe,0.0
15123,1,1,Oh.,Amy,0.0
15124,1,2,"Gabe, honey.",Amy,0.0
15125,1,3,We need to talk.,Amy,0.0
15126,1,4,"Mom, I didn't do it! That Principal's out to get me.",Gabe,1.0
15127,1,5,It's not about the Principal.,Amy,0.0
15128,1,6,"Mom, I didn't do it! That teacher is out to get me.",Gabe,1.0
15129,1,7,Gabe! You're not in trouble.,Amy,0.0
15130,1,8,"Then why do we need to talk? Well, it's about your dad.",Amy,0.0
15131,1,9,"Now you're aware that he occasionally snores, right? Mom, the people across the street are aware.",Amy,1.0
15132,1,10,Car alarms are aware.,Gabe,1.0
15133,1,11,Kansas is aware.,Gabe,1.0
15134,1,12,"Well, obviously, I'm used to his snoring because I grew up next to train tracks.",Amy,1.0
15135,1,13,But your father's been waking Toby up and I'm trying to get the baby to sleep through the night.,Amy,0.0
15136,1,14,How does this involve me? We're going to have to temporarily change our sleeping arrangements.,Amy,0.0
15137,1,15,"Man, you're putting Toby in with me? Not exactly.",Gabe,0.0
15138,2,0,"Hey, roomie! ( Rock music playing ) ",Bob,1.0
15139,3,0,( Doorbell rings ) ( Slight gasp ) There he is.,Teddy,0.0
15140,3,1,"Mister Victor Deleseur, ladies and gentlemen.",Teddy,0.0
15141,3,2,The smartest guy at South High.,Teddy,0.0
15142,3,3,"What do you want, Teddy? What? Do I always have to want something? Can't I just invite you over as a friend to enjoy some Okay, so here it is.",Teddy,1.0
15143,3,4,"Um, I'm taking the SAT this weekend and I really want to ace it.",Teddy,0.0
15144,3,5,"And I you my help, since you know I scored a perfect 2400.",Others,0.0
15145,3,6,They actually did a feature story on me in 'overachievers monthly'.,Others,1.0
15146,3,7,"Yeah yeah, I know.",Teddy,0.0
15147,3,8,I cut it out and put it in my scrapbook.,Teddy,0.0
15148,3,9,Really?! - No.,Others,1.0
15149,3,10,"So, what do you say? Will you help me? Under one condition If I tutor you, you have to agree to do whatever I say no matter what.",Others,0.0
15150,3,11,Fine.,Teddy,0.0
15151,3,12,Now just tell me what you want in return.,Teddy,0.0
15152,3,13,"Do I always have to want something? Can't I just do it out of the goodness Okay, here it is.",Others,1.0
15153,3,14,I want you to come to the park with me this Saturday.,Others,0.0
15154,3,15,Wait.,Teddy,0.0
15155,3,16,You mean like a date? I would never ask you out.,Teddy,0.0
15156,3,17,"See, you have a boyfriend, I have a girlfriend and most importantly I have certain intellectual standards.",Others,1.0
15157,3,18,"Insulted, yet relieved.",Teddy,1.0
15158,3,19,So what are we gonna do at the park? I have a very important chess match and I'd like you to watch.,Others,0.0
15159,3,20,That's it? - That's it.,Teddy,0.0
15160,3,21,There's gotta be some sort of catch.,Teddy,0.0
15161,3,22,No catch.,Others,0.0
15162,3,23,Just chess.,Others,0.0
15163,3,24,Is chess a euphemism for something? Like some sort of weird comic book role-playing thing? No.,Teddy,1.0
15164,3,25,Okay.,Teddy,0.0
15165,3,26,Fine.,Teddy,0.0
15166,3,27,"If you tutor me, I'll come to the park and I'll watch you play 'chess'.",Teddy,0.0
15167,3,28,"No, not 'chess'.",Others,0.0
15168,3,29,Just chess.,Others,0.0
15169,3,30,"You mean, 'chess'.",Teddy,1.0
15170,3,31,No! Not 'chess'.,Others,0.0
15171,3,32,Just chess! This may be the toughest tutoring I've ever done.,Others,1.0
15172,4,0,"( Baby-talk ) Oh, that is so yummy.",Amy,0.0
15173,4,1,"Isn't it good? Charlie, have you ever seen a cuter baby in your life? - Yes.",Amy,0.0
15174,4,2,Who? Me.,Charlie,0.0
15175,4,3,You are your mother's daughter.,Amy,1.0
15176,4,4,"Hi, mom.",PJ,0.0
15177,4,5,"Hi, Charlie.",PJ,0.0
15178,4,6,"PJ, I need your help.",Amy,0.0
15179,4,7,"Sure, mom.",PJ,0.0
15180,4,8,"What can I do you for? It's a fun little way of saying, 'what can I do for you?' Proceed.",PJ,0.0
15181,4,9,"Okay well, I really need to put Toby down for a nap.",Amy,0.0
15182,4,10,But Charlie wants me to read to her.,Amy,0.0
15183,4,11,"Can you do it? Oh, yeah.",Amy,0.0
15184,4,12,Sure.,PJ,0.0
15185,4,13,I got time for a quick little whoa! Hello.,PJ,0.0
15186,4,14,"Charlie wants this book? - Would you rather change Toby's diaper? Come on, buddy.",Amy,1.0
15187,4,15,'The Littlest Unicorn'.,PJ,0.0
15188,4,16,'By Emily Prettyblossom'.,PJ,0.0
15189,4,17,Yay.,Charlie,0.0
15190,4,18,Okay.,PJ,0.0
15191,4,19,Chapter one.,PJ,0.0
15192,4,20,"'Some people say that unicorns aren't real, but they are.",PJ,0.0
15193,4,21,They hail from a magical place called Butterflylandia'.,PJ,0.0
15194,4,22,"Oh, boy.",PJ,0.0
15195,4,23,Keep going.,Charlie,0.0
15196,4,24,"'This is the story of one of those unicorns, the littlest one of all'.",PJ,0.0
15197,4,25,'Her name was Junie.,PJ,0.0
15198,4,26,"Her real name, that is'.",PJ,0.0
15199,4,27,'Her mean brothers called her 'Junie the Puny Uni'.,PJ,0.0
15200,4,28,That's not very nice.,PJ,0.0
15201,4,29,"No, it isn't.",Charlie,0.0
15202,4,30,Shh.,PJ,0.0
15203,4,31,"'One day, Junie and her family went to the meadow for a picnic'.",PJ,0.0
15204,4,32,"'The meadow was right next to the dark forest, a place Junie was forbidden to go'.",PJ,0.0
15205,4,33,'But her curiosity got the better of her'.,PJ,0.0
15206,4,34,Uh-oh.,PJ,0.0
15207,4,35,I'm thirsty.,Charlie,0.0
15208,4,36,Suck it up.,PJ,0.0
15209,4,37,Junie's in trouble.,PJ,1.0
15210,5,0,"So, what's the answer? ( Sighing ) Uh - 'C'? - No no no, it's 'B'! Well, I was close.",Teddy,1.0
15211,5,1,"Teddy, this is the SAT's, not horseshoes! You know what? We've been going at this for a while.",Others,1.0
15212,5,2,Maybe we should stop.,Teddy,0.0
15213,5,3,Stop? But the test is Saturday.,Others,0.0
15214,5,4,You can't stop now.,Others,0.0
15215,5,5,Let's move on to math.,Others,0.0
15216,5,6,"In a parallelogram - Yeah, Victor.",Others,0.0
15217,5,7,I don't think I can study anymore.,Teddy,0.0
15218,5,8,I feel like my brain is full.,Teddy,0.0
15219,5,9,"That's the great thing about brains, they never get full.",Others,0.0
15220,5,10,Even smaller ones like yours.,Others,1.0
