id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
417,1,0,"Hi, charlie.",Teddy,0
418,1,1,Teddy here.,Teddy,0
419,1,2,So right now you're nine months old and everything is going great.,Teddy,0
420,1,3,"Well, almost everything.",Teddy,1
421,1,4,"Now what I'm about to show you is kind of disturbing, So brace yourself.",Teddy,0
422,1,5,"Mmm, these sandwiches will be yummy wummy.",Amy,0
423,1,6,"Yes, they will, yes, they will.",Bob,0
424,1,7,"Mom and dad have been talking like that ever since you arrived And if it's not over soon, I'm gonna go crazy wazy.",Teddy,1
425,1,8,P.,Gabe,0
426,1,9,J.,Gabe,0
427,1,10,! - What? What are you listening to? I downloaded a podcast on the history of ballet.,PJ,0
428,1,11,You like that? - More than baby talk.,Gabe,1
429,1,12,"Would you like some fishy wishies with your cookie wookie? Yes, I would, yes, I would.",Amy,0
430,1,13,"Wait, guys, charlie isn't even here.",Teddy,0
431,1,14,"No, widdle baby take a nappy wappy upstairs.",Amy,0
432,1,15,So why are you guys still talking like that? I don't 'weawy' know.,Teddy,1
433,1,16,I guess we're just kinda fried.,Amy,0
434,1,17,"Well, we work all day, take care of a baby all night.",Bob,0
435,1,18,"Work shift, baby shift-- I've barely got time to make doo-doo.",Bob,1
436,1,19,"Well, when was t last time you guys had a night out? You know, like just the two of you-- like a date? Teddy made a funny.",Teddy,0
437,1,20,A funny wunny.,Amy,0
438,1,21,Seriously! You know what? It's Saturday night.,Teddy,0
439,1,22,"You two, you go out, have fun, And do something besides work, take care of the baby and make doo-doo.",Teddy,0
440,1,23,"Well, it's nice to dream, but who's gonna take care of charlie? Hello! You've got three great babysitters right here.",Amy,0
441,1,24,I'm glad I didn't hear that.,PJ,1
442,1,25,"I don't know, teddy.",Amy,0
443,1,26,"It's really nice thought, But we're really not ready to go out without charlie just yet.",Amy,0
444,1,27,You guys want to see a magic trick? - Sure! - Okay.,Gabe,0
445,1,28,Prepare to be amazed.,Gabe,0
446,1,29,I could use a night out.,Amy,0
447,2,0,"All right, you guys have fun.",Teddy,0
448,2,1,Stay out as late as you want.,Teddy,0
449,2,2,But not too much fun-- we have enough kids already.,Teddy,1
450,2,3,I'm serious.,Teddy,0
451,2,4,"Okay, everyone, be good, have fun, love you.",Amy,0
452,2,5,Both: Yeah yeah.,PJ,0
453,2,6,All right.,Gabe,0
454,2,7,"Hey, teddy, thanks for doing this.",Bob,0
455,2,8,It's gonna be nice for your mom and I to have some special time together.,Bob,0
456,2,9,"Bob, move your butt! - I'm coming! All right, so we divide it up evenly, We each get to spend an hour with charlie.",Teddy,0
457,2,10,Who wants to go first? I think you should go first.,Gabe,0
458,2,11,"And second and third, since this was your idea.",PJ,0
459,2,12,"Hey, I'm not doing this all by myself.",Teddy,0
460,2,13,You guys have to help out.,Teddy,0
461,2,14,Fine.,PJ,0
462,2,15,I'll go fourth.,PJ,1
463,2,16,There is no fourth.,Teddy,0
464,2,17,I meant I shall go forth to the park To sh**t some hoop.,PJ,1
465,2,18,"You want to go to the park so badly, Then why don't you just take charlie? What's a baby supposed to do at the park? Babies love parks.",Teddy,0
466,2,19,"You can show her the duck pond, The blue sky, clouds.",Teddy,0
467,2,20,We're just gonna look at stuff? That's what tv is for.,PJ,0
468,2,21,P.,Teddy,0
469,2,22,J.,Teddy,0
470,3,0,": Yeah heh hah, all right! This is great.",PJ,0
471,3,1,"Whee! Yes, whoo! What are you looking at? I was here first.",PJ,0
472,3,2,"Hey, you can ride that duck.",PJ,0
473,3,3,I couldn't ride the duck.,PJ,1
474,3,4,I'd look silly on the duck.,PJ,0
475,3,5,Fine.,PJ,0
476,3,6,"Hey there, charlie.",PJ,0
477,3,7,Are we having fun yet? All right.,PJ,0
478,3,8,"Man, you seen a kid's birthday party around here anywhere? I'm the entertainment.",Others,0
479,3,9,I saw a bounce house on the other end of the park.,PJ,0
480,3,10,"A bouncy house, eh? Great.",Others,0
481,3,11,Another trip to the e.,Others,0
482,3,12,R.,Others,0
483,3,13,"Who are you supposed to be anyway? Plastic man, rubber man? No, those are all registered trademarks.",PJ,0
484,3,14,I'm captain stretchy.,Others,0
485,3,15,"There used to be a 'cs' here, but it came off in the wash.",Others,0
486,3,16,So what's your super power? Super elasticity.,PJ,0
487,3,17,"Hey, look, there's a quarter.",Others,0
488,3,18,"Eh! ( mutters ) Ah, forget it.",Others,0
489,3,19,"Not like it's a dollar, right? - Hi.",Others,0
490,3,20,Hi.,Emma,0
491,3,21,"Oh, yeah, I like your taste in strollers.",PJ,0
492,3,22,"Thanks, you too.",Emma,0
493,3,23,"Oh, wow, - That baby's so cute.",Emma,0
494,3,24,You too.,PJ,0
495,3,25,"Oh, I mean yours too.",PJ,0
496,3,26,I'm emma.,Emma,0
497,3,27,I'm p.,PJ,0
498,3,28,J.,PJ,0
499,3,29,Who's this little guy? - My brother.,PJ,0
500,3,30,We're just out for our stroll.,Emma,0
501,3,31,We do this every day.,Emma,0
502,3,32,Us too.,PJ,0
503,3,33,"Like I always say, babies love parks.",PJ,1
504,3,34,Would you like to sit for a bit? - Sure.,PJ,0
505,3,35,So I saw you talking to captain stretchy earlier.,Emma,0
506,3,36,"Oh, yeah, he was lost.",PJ,0
507,3,37,"Not much of a superhero, right? - Oh, he's the worst.",PJ,0
508,3,38,We hired him for my brother's birthday party - And he sat on the cake.,Emma,1
509,3,39,That sounds awful.,PJ,0
510,3,40,"Oh, it gets worse.",Emma,0
511,3,41,"The candles were lit, so he sat in the punch.",Emma,1
512,3,42,That is so weird.,PJ,0
513,3,43,I me he looks like such a quality entertainer.,PJ,1
514,3,44,"You know, p.",Emma,0
515,3,45,J.,Emma,0
516,3,46,", I'm really impressed that you take your baby sister to the park.",Emma,0
517,3,47,My brothers would never do anything like that.,Emma,0
518,3,48,I hope not.,PJ,0
519,3,49,She is my sister.,PJ,0
520,4,0,Now watch closely.,Gabe,0
521,4,1,"In this hand I have a quarter And in the other, an ordinary egg.",Gabe,0
522,4,2,"Now I put them in this hat, spin them around a little And presto.",Gabe,0
523,4,3,"Just out of curiosity, What was supposed to happen? I love this baby.",Teddy,0
524,4,4,"Anytime she wants to go to the park, sign me up.",PJ,0
525,4,5,"What happened to you? Let's just say charlie made a friend, p.",Teddy,0
526,4,6,J.,PJ,0
527,4,7,Made a friend.,PJ,0
528,4,8,Oh-- and did either you Or your friend bother to change a diaper? There's no time for that.,Teddy,0
529,4,9,I was too busy talking to emma.,PJ,0
