id,Dialogue_id,Utterance_id,Sentence,speaker,label
7625,1,0,"Breakfast! - Hi, I'm Teddy Duncan, Reporting live from the kitchen where, once again, Mom has taken an innocent pancake and destroyed it.",Teddy,0
7626,1,1,Your thoughts? Why are you insulting me into a fork? I'm joining the South high action news team.,Amy,0
7627,1,2,Today's the first meeting.,Teddy,0
7628,1,3,"Oh, that is so exciting! You know, Teddy, when I was reporting for the Southwest Denver community college tv news.",Amy,0
7629,1,4,"Oh, how funny.",Amy,1
7630,1,5,Heh heh.,Amy,0
7631,1,6,Guess I must have - Mentioned that before.,Amy,1
7632,1,7,"Anyway, when I was reporting, I had this really cute catchphrase.",Amy,0
7633,1,8,"It went a little something like this: I'm Amy blankenhooper, gettin' all up in your news.",Amy,0
7634,1,9,Morning.,Bob,0
7635,1,10,"Ooh, pancakes.",Bob,0
7636,1,11,Yay.,Bob,0
7637,1,12,"Uh, maybe I'll pick up something on the way to work.",Bob,1
7638,1,13,"When he won't eat it, that's a bad pancake.",Gabe,1
7639,1,14,Has anyone seen my boots? Looks like Charlie has.,Bob,1
7640,1,15,"That's adorable! Miss Duncan, are you aware that dad sometimes.",Amy,0
7641,1,16,Has to pour sweat out of those boots? Ew.,Teddy,0
7642,1,17,Out of the mouths of babes.,Teddy,0
7643,1,18,"This is Teddy Duncan - And Amy Duncan - Mom, it's a fork.",Amy,0
7644,1,19,Gettin' all up in your news.,Amy,0
7645,2,0,"鈾?Oh, hey, sis.",PJ,0
7646,2,1,"You want to sit together? Yeah sure, I'd love to.",Teddy,1
7647,2,2,"Oh, it never gets old.",Teddy,1
7648,2,3,Yeah.,PJ,0
7649,2,4,"Oh, wait.",PJ,0
7650,2,5,Is that dustin Reese? Who's dustin Reese? We went to kindergarten together.,PJ,0
7651,2,6,Back then he had a ponytail until Why'd you cut off his ponytail? It was my first day with scissors.,PJ,1
7652,2,7,I had eaten a doughnut.,PJ,0
7653,2,8,I was out of my mind.,PJ,0
7654,2,9,So do you think he remembers you? - I hope not.,Teddy,1
7655,2,10,"Well, here he comes.",Teddy,0
7656,2,11,What you could have just turned around.,Teddy,1
7657,2,12,Eh.,PJ,1
7658,3,0,"Okay, everyone, welcome to the South high.",Others,0
7659,3,1,"Action news team, or shant.",Others,0
7660,3,2,"Anyway, I wanted to apologize for postponing the meeting.",Others,0
7661,3,3,"As you know, I fell off my bike Again.",Others,1
7662,3,4,Who laughed? Me.,Others,0
7663,3,5,I was thinking about something else.,Others,0
7664,3,6,And what was that? - The first time you fell off your bike.,Others,1
7665,3,7,Moving on.,Others,0
7666,3,8,"All right, one of you.",Others,0
7667,3,9,Is going to have a big opportunity.,Others,0
7668,3,10,The channel 8 news is looking for a teen reporter.,Others,0
7669,3,11,For an internship which includes a chance to appear on tv.,Others,0
7670,3,12,"If you're interested, have a two-minute piece on my desk by Friday Something juicy, expl*sive, hard-hitting ow.",Others,0
7671,3,13,I'll pick the best one and submit it to channel 8.,Others,1
7672,3,14,Now get to work.,Others,0
7673,3,15,"Oh, and Teddy, was it? - Yeah.",Others,0
7674,3,16,You're new around here.,Others,0
7675,3,17,A piece of advice Don't fall in love with me.,Others,0
7676,3,18,I shan't.,Teddy,0
7677,4,0,"Bob, Bob, big news.",Amy,0
7678,4,1,Walt mcguire called and invited us.,Amy,0
7679,4,2,Out to dinner at his country club.,Amy,0
7680,4,3,"Who is Walt mcguire? Honey, he's the hospital administrator.",Bob,0
7681,4,4,I talk about him all the time.,Amy,0
7682,4,5,And I listen about him all the time.,Bob,1
7683,4,6,Ooh ooh ooh.,Amy,0
7684,4,7,You know what? I'm going to wear that dress that makes people ask if I'm Teddy's sister.,Amy,0
7685,4,8,"Come on, honey, has anybody ever I love that dress.",Bob,1
7686,4,9,You know what? I think I'm going to buy a new pair of shoes too.,Amy,0
7687,4,10,And you might want to try on your suit.,Amy,0
