id,Dialogue_id,Utterance_id,Sentence,Speaker,label
11984,1,0,"Man, this is so great, getting to hang out with you.",Ivy,0
11985,1,1,I forgot how cool you are.,Ivy,0
11986,1,2,Aww.,Teddy,0
11987,1,3,"Ivy, you are so sweet.",Teddy,0
11988,1,4,I love hanging out with you too.,Teddy,0
11989,1,5,Shh! I'm on video chat.,Ivy,0
11990,1,6,"Oh! Hey, Ivy, did you see this email from our guidance counselor? Mm-mm.",Teddy,0
11991,1,7,"If it's from school, it goes straight to my spam.",Ivy,1
11992,1,8,"Well, this is about our community service requirement.",Teddy,0
11993,1,9,"If we don't get this done, we don't graduate next year.",Teddy,0
11994,1,10,See? This is why I don't open emails from school.,Ivy,1
11995,1,11,They always stress me out.,Ivy,1
11996,1,12,"Oh no, it gets worse.",Teddy,0
11997,1,13,"See, because we waited so long, There are only two jobs left.",Teddy,0
11998,1,14,The first one includes helping old people ,Teddy,0
11999,1,15,Pass.,Ivy,0
12000,1,16,But you didn't let me finish.,Teddy,0
12001,1,17,You lost me at 'old people.,Ivy,1
12002,1,18,"' so what's the other one? Interning at k-qui, ",Teddy,0
12003,1,19,That public radio station.,Teddy,0
12004,1,20,You mean the one where Everyone talks like this.,Ivy,1
12005,1,21,Yes.,Teddy,0
12006,1,22,"Yes, that's the one.",Teddy,0
12007,1,23,"Man, I hate that station.",Ivy,0
12008,1,24,"Well, would you rather bathe old people? And we're on the air.",Teddy,1
12009,2,0,"Hey, Bob, honey, I have a great idea.",Amy,0
12010,2,1,We should have a baby ,Amy,0
12011,2,2,No! No more babies! Would you let me finish? I was going to say we should have a baby shower.,Bob,1
12012,2,3,Oh.,Bob,0
12013,2,4,You should really run your words together a little faster.,Bob,1
12014,2,5,Is a baby shower even appropriate for a fifth kid? It is when you gave away all your other baby stuff.,Bob,1
12015,2,6,Because you were absolutely certain.,Amy,1
12016,2,7,You weren't gonna have another one.,Amy,1
12017,2,8,"What are you looking at me for? What are you looking at me for? So Throwing yourself a baby shower, huh? I am not throwing myself a baby shower.",Bob,1
12018,2,9,That's tacky.,Amy,0
12019,2,10,I just need.,Amy,0
12020,2,11,To trick someone into throwing it for me.,Amy,1
12021,2,12,"But who? Oh, don't worry.",Amy,0
12022,2,13,I'll get it.,Amy,0
12023,3,0,Hi.,Others,0
12024,3,1,Mary Lou wentz.,Amy,0
