id,Dialogue_id,Utterance_id,Sentence,Speaker,label
8920,1,0,Previously on Good luck Charlie The Duncans are going to Hawaii! What?! - I'm Teddy.,Bob/Teddy,0
8921,2,0,"Aloha, Teddy.",Others,0
8922,2,1,I'm kai.,Others,0
8923,3,0,We missed you yesterday at the time share presentation.,Others,0
8924,3,1,"If you don't attend the one today, We'll be forced to charge you for your entire trip.",Others,0
8925,4,0,What are you doing? Putting a curse on you.,Others,1
8926,5,0,Swimming and jellyfish.,Amy,1
8927,5,1,Things keep happening.,Amy,1
8928,6,0,"Please, God, if you let me live through this, I promise I'll do something good.",Gabe,1
8929,7,0,"Charlie? Charlie? Charlie? Here, girl.",Teddy,0
8930,7,1,"Come out, come out wherever you are, Before Teddy starts to cry.",Teddy,0
8931,7,2,"Hey, honey.",Bob,0
8932,7,3,"Oh, dad.",Teddy,0
8933,7,4,"What's up? - Oh, nothing.",Bob/Teddy,0
8934,7,5,Just a quick plant inspection.,Teddy,1
8935,7,6,"Yep, ficus.",Teddy,0
8936,7,7,"Teddy, you okay? I'm fine.",Bob/Teddy,1
8937,7,8,"So have you seen anyone around the hotel from the family, You know, kid-wise? You've already seen me, So I guess it'd have to be one of the others like P.J.",Teddy,0
8938,7,9,Or Gabe or Charlie.,Teddy,0
8939,7,10,"Did you hit your head again? Did you hit yours? What's with all the questions? Hold on, hold on.",Bob/Teddy,1
8940,8,0,"Here you go, sweetie.",Others,0
8941,8,1,You need to wear one of these.,Others,0
8942,8,2,Why? Because we don't want you to get lost.,Others,0
8943,8,3,Let's go.,Others,0
8944,8,4,"Okay, come on, let's go this way.",Others,0
8945,9,0,"? Come on, P.J.",Gabe,0
8946,9,1,I need your list of fears.,Gabe,0
8947,9,2,Don't rush me.,PJ,0
8948,9,3,"That reminds me, Number 27, 'being how do you spell 'rushed'? Gimme that.",PJ,1
8949,9,4,"'things P.J.'s afraid of clowns, heights, falling,' Spiders, unicorns, 'Trolls, ogres.",Gabe,0
8950,9,5,"' Okay, how about we start actually exist? T.",Gabe,0
8951,9,6,Good idea.,PJ,0
8952,9,7,"Where you gonna find an ogre in Hawaii? Okay, item number one.",PJ,1
8953,9,8,"You ready? Yeah, I think so.",Gabe/PJ,0
8954,9,9,"Hiya, P.J.",Gabe,0
8955,9,10,How you doing? Fine.,Gabe/PJ,1
8956,9,11,Don't be afraid.,Gabe,1
8957,9,12,Allow me to introduce myself.,Gabe,0
8958,9,13,I'm not scary the clown.,Gabe,1
8959,9,14,You look a little sweaty.,Gabe,0
8960,9,15,Try my handkerchief.,Gabe,1
8961,9,16,Yeah.,Gabe,0
8962,9,17,Make it stop.,PJ,1
8963,9,18,Make it stop! This is gonna take a while.,PJ/Gabe,1
8964,10,0,Thank you anyway.,Amy,0
8965,10,1,"Whoa, honey! What happened? Remember that curse I was telling you about? - That's what happened.",Bob/Amy,1
8966,10,2,What are you talking about? Come here.,Bob,0
8967,10,3,I'll tell you what I'm talking about.,Amy,0
8968,10,4,"Okay, I was on the putting green with Charlie.",Amy,0
8969,10,5,When I stepped on sacred ground and got cursed.,Amy,0
8970,10,6,Then I danced on sacred ground.,Amy,0
8971,10,7,And got the rest of the family cursed.,Amy,1
8972,10,8,Still not hearing about the giant neck.,Bob,1
8973,10,9,"Okay, then I decided to go for a relaxing swim.",Amy,0
8974,10,10,With jellyfish.,Amy,0
8975,10,11,"To cover the welts, I put on a lei, Only to discover that I'm allergic to the plumeria flower.",Amy,1
8976,10,12,That's how I got a giant neck.,Amy,1
8977,10,13,Wait a minute.,Bob,0
8978,10,14,Wait a minute.,Bob,0
8979,10,15,"All of this is because of a curse? Yes, all of it.",Bob/Amy,0
8980,10,16,"Me getting stuck in the elevator, Teddy getting knocked out, The boys almost crashing in a helicopter accident.",Amy,1
8981,10,17,You buying that shirt.,Amy,0
8982,10,18,What? You don't like this? I lost the receipt.,Bob,0
8983,10,19,I can't take it back.,Bob,0
8984,10,20,"The curse! Honey, come on.",Bob/Amy,1
8985,10,21,There is no such thing as a curse.,Bob,0
8986,10,22,Everything that has happened is just a coincidence.,Bob,0
8987,10,23,"All right, you know what you need? A size 43 turtleneck? Honey, what you need is a nice relaxing day.",Bob/Amy,1
8988,10,24,At the spa.,Bob,0
8989,10,25,Go pamper yourself.,Bob,0
8990,10,26,Get a massage.,Bob,0
8991,10,27,Get a steam.,Bob,0
8992,10,28,Just get all this curse stuff put out of your head.,Bob,0
8993,10,29,"Okay, maybe you're right.",Amy,0
8994,10,30,I'm overreacting.,Amy,0
8995,10,31,Of course you are.,Bob,1
8996,10,32,"Bob, honey, be honest with me.",Amy,0
8997,10,33,How bad do I look? Every time I look at you.,Amy/Bob,0
8998,10,34,All I see is my beautiful wife.,Bob,0
8999,10,35,Aw.,Amy,0
9000,10,36,That's nice.,Amy,1
9001,11,0,"Okay, I saw this on tv.",Gabe,0
9002,11,1,"If you can walk across these coals, you won't be afraid of anything.",Gabe,0
9003,11,2,I don't know.,PJ,0
9004,11,3,"Come on, you can do it.",Gabe,0
9005,11,4,It's all about mind control.,Gabe,0
9006,11,5,Now take a moment to empty your mind completely.,Gabe,1
9007,11,6,Done.,PJ,1
9008,11,7,Already? - Let me check.,Gabe/PJ,0
9009,11,8,"Yeah, done.",PJ,1
9010,11,9,"Okay, come on.",Gabe,0
9011,11,10,Take a deep breath and focus.,Gabe,0
9012,11,11,I'm just gonna go find the guy Whoo! I did it.,Gabe/PJ,1
9013,11,12,P.,Gabe,0
9014,11,13,J.,Gabe,0
9015,11,14,", the coals weren't lit.",Gabe,1
9016,11,15,"Lit? Like fire lit? Yeah, you're supposed to walk across hot coals.",PJ/Gabe,1
9017,11,16,But that would hurt.,PJ,0
9018,11,17,And you know I suffer from s.,PJ,0
9019,11,18,F.,PJ,0
9020,11,19,S.,PJ,0
9021,11,20,S.,Gabe,0
9022,11,21,F.,Gabe,0
9023,11,22,S.,Gabe,0
9024,11,23,? - Sensitive foot syndrome.,PJ,1
9025,11,24,"It's real, Gabe.",PJ,0
9026,12,0,"Why do you think I never played hopscotch? Excuse me, ma'am, have you seen Oh! Mom? What happened? Full body massage.",PJ/Amy/Teddy,1
9027,12,1,Turns out the massage oil had plumeria in it.,Amy,1
9028,12,2,Doctor says I'm gonna be fine.,Amy,1
9029,12,3,"Is it bad? No no, you've never looked more - What? - That's it.",Amy/Teddy,1
9030,12,4,Just more.,Teddy,1
9031,12,5,"Listen, mom, there's something that I need to tell you.",Teddy,0
9032,12,6,It's about Charlie.,Teddy,0
9033,12,7,Yeah? She's Doing the hula.,Teddy,0
9034,12,8,"Oh, that's adorable.",Amy,0
9035,12,9,That's the greatest thing I've ever seen.,Teddy,0
9036,12,10,"Hi, Charlie.",Others,0
9037,13,0,Welcome to the opportunity of a lifetime.,Others,0
9038,13,1,A chance to own a timeshare of paradise.,Others,0
9039,13,2,"Before we begin, Mr.",Others,0
9040,13,3,"Duncan, Quick question.",Others,0
9041,13,4,I lost the receipt.,Bob,1
9042,13,5,I can't take it back.,Bob,1
9043,13,6,It's not about your shirt.,Others,0
9044,13,7,Is Mrs.,Others,0
9045,13,8,"Duncan on her way? Man, I hope not.",Others/Bob,0
9046,13,9,"If both spouses aren't at the presentation, We're going to have to charge you for your entire trip.",Others,1
9047,13,10,"Okay, then I will be right back with my lovely wife.",Bob,0
9048,13,11,Or somebody else.,Bob,1
9049,14,0,Quick favor.,Bob,1
9050,14,1,I need you to pretend to be mom.,Bob,1
9051,14,2,"Dad, really bad time to get super weird.",Teddy,1
9052,14,3,I just found out that my wife has.,Bob,0
9053,14,4,To be at the timeshare presentation.,Bob,0
9054,14,5,"Obviously, I can't take mom.",Bob,0
9055,14,6,Please.,Bob,0
9056,14,7,This is an emergency.,Bob,1
9057,14,8,"All right, fine, just give me a minute.",Teddy,0
9058,14,9,Hey.,Others,0
9059,14,10,Oh.,Teddy,0
9060,14,11,"Ready for our date? Actually, I have one more slight delay.",Others,0
9061,14,12,I have to help my dad with something.,Teddy,0
9062,14,13,"Teddy, I'm starting to think you don't wanna hang out with me.",Others,0
9063,14,14,No no no.,Teddy,0
9064,14,15,"No, I totally do.",Teddy,0
9065,14,16,It's not gonna take long.,Teddy,0
9066,14,17,I'll just meet you on the beach in an hour? - I'll be there.,Teddy/Others,0
9067,14,18,Great.,Teddy,0
9068,14,19,Really gotta go.,Bob,0
9069,14,20,Don't rush me.,Teddy,1
9070,14,21,I'm coming.,Teddy,1
9071,14,22,"Wow, you are gonna be great as your mom.",Bob,1
9072,15,0,"Hey, what are we doing up here? You're gonna overcome your fear of heights.",PJ/Gabe,0
9073,15,1,By jumping off this cliff into the water below.,Gabe,0
9074,15,2,Whoa! Are you crazy? People do it all the time.,PJ/Gabe,1
9075,15,3,"Yeah, but those people are professionals.",PJ,1
9076,15,4,There's nothing to be afraid of.,Gabe,1
9077,15,5,"He's right, P.",PJ,0
9078,15,6,J.,PJ,0
9079,15,7,It's gonna be okay.,PJ,1
9080,15,8,Just jump.,PJ,0
9081,15,9,Stop! Are you crazy? Do you wanna get yourself k*ll? P.,PJ,1
9082,15,10,J.,PJ,0
9083,15,11,", empty your mind.",Gabe,0
9084,15,12,Quiet.,PJ,1
9085,15,13,I think he can hear us.,PJ,0
9086,15,14,"Come on, you can do it.",Gabe,0
9087,15,15,"I don't think so, Gabe.",PJ,0
9088,15,16,Maybe I should start with something smaller? P.,PJ,0
9089,15,17,J.,Gabe,0
9090,15,18,P.,Gabe,0
9091,15,19,J.,Gabe,0
9092,15,20,Yeah.,PJ,0
9093,15,21,What are you doing here? You're supposed to be down there.,Gabe/PJ,0
9094,15,22,"Luckily there was a little ledge, see? And some steps, see? So you jumped four feet? And what a rush! Yeah! Before we begin, let's get to know each other a little.",Gabe/PJ,1
9095,16,0,Why don't we start with the Duncans? - Of course.,Others,0
9096,16,1,Why don't you stand up and introduce yourselves? - Bob.,Others,0
9097,16,2,Ted Amy.,Teddy,0
9098,16,3,Tedamy.,Teddy,0
9099,16,4,Tedamy? That's an interesting name.,Others,1
9100,16,5,"Yeah, well, my parents were really messed up.",Teddy,1
9101,16,6,"So, Bob and tedamy, How'd this happen? Uh He was my exterminator.",Others/Teddy,0
9102,16,7,And he came over to my apartment.,Teddy,0
9103,16,8,With that giant t*nk of poison on his back.,Teddy,0
9104,16,9,And I just knew that bobby-boo was the one for me.,Teddy,1
