id,Dialogue_id,Utterance_id,Sentence,Speaker,Label
1332,1,0,I made the mistake of bringing the cute boy home Where my dear family lives.,Teddy,1
1333,1,1,He wasn't that cute.,Gabe,1
1334,1,2,Get out.,Teddy,0
1335,1,3,"Anyway, still waiting on that first kiss.",Teddy,0
1336,1,4,"But there's a dance this Friday Where the girls ask the guys, And this time I'm going to make sure I get it.",Teddy,0
1337,1,5,"Get what, honey? Oh, my first a+ in science, daddy.",Teddy,1
1338,1,6,That's my girl.,Bob,0
1339,2,0,"Hey, dad, great news.",PJ,0
1340,2,1,I got a job.,PJ,0
1341,2,2,Stop right there.,Bob,0
1342,2,3,I'm having the greatest dream of my life.,Bob,1
1343,2,4,The school's gonna pay me 100 bucks to D.J.,PJ,0
1344,2,5,At the dance on Friday.,PJ,0
1345,2,6,The dream continues.,Bob,1
1346,2,7,I just need you to give me 200 dollars To rent the D.J.,PJ,0
1347,2,8,Equipment.,PJ,0
1348,2,9,And now I'm awake.,Bob,1
1349,2,10,"Hey, what was I doing in the dream? You weren't saying anything, which is why I thought it was a dream.",Bob,1
1350,2,11,"P.J., why would you take a job where you're gonna lose money? Does everything always have to be about money? Are you giving me the 200? Sorry, son.",PJ,0
1351,2,12,You're gonna have to come up with the money some other way.,Bob,0
1352,2,13,"Like how? Oh, I know.",Bob,0
1353,2,14,Get a job.,Bob,0
1354,2,15,I'll be right back.,PJ,0
1355,2,16,"Wait, where's your sister? - Don't bother her, Emmett.",PJ,0
1356,2,17,"Okay, where shouldn't I bother her? - In the kitchen.",Emmett,1
1357,2,18,All right.,Emmett,0
1358,3,0,"Hey, Teddy bear.",Emmett,1
1359,3,1,"Hey, Emmett.",Teddy,0
1360,3,2,"You know this dance this Friday night is 'girls ask guys,' right? You're a girl.",Emmett,0
1361,3,3,I'm a guy.,Emmett,0
1362,3,4,"Something you want to ask me? Okay, Emmett, listen, P.J. is my brother and you're his best friend.",Teddy,0
1363,3,5,So in a way you're kind of like my brother too.,Teddy,0
1364,3,6,And I can't go to the dance with my brother.,Teddy,0
1365,3,7,"You can see why that would be wrong, right? This is the longest conversation we've ever had.",Emmett,1
1366,3,8,Did you hear anything I just said? Something about wanting to go to the dance with a brother.,Emmett,1
1367,3,9,"Emmett, I want you to listen to me very carefully.",Teddy,0
1368,3,10,I'm not going to ask you to the dance.,Teddy,0
1369,3,11,When you touch me it feels like electricity.,Emmett,1
1370,4,0,"Hi, kids.",Amy,0
1371,4,1,"Hey, mom.",PJ,0
1372,4,2,"Come on, Charlie, let's go see daddy.",PJ,0
1373,4,3,You know what I realized today? Charlie's never played laser tag.,Gabe,0
1374,4,4,I bet she'd enjoy doing that on Friday night.,Gabe,0
1375,4,5,"Oh, how very sweet and unselfish of you.",Amy,1
1376,4,6,But Charlie's gonna be with us Friday night.,Amy,0
1377,4,7,It's your school's open house.,Amy,0
1378,4,8,Right.,Gabe,0
1379,4,9,Forgot about that.,Gabe,0
1380,4,10,"Well, we haven't.",Amy,0
1381,4,11,Dad and I can't wait To meet this miracle worker Mrs.,Amy,0
1382,4,12,Mellish.,Amy,0
1383,4,13,She's the first teacher who hasn't called to complain about you.,Amy,0
1384,4,14,"Are you sure he's actually going to school? Mom, you've been to so many open houses.",PJ,1
1385,4,15,And you'd love laser tag.,Gabe,0
1386,4,16,It's like a workout but you get to sh**t stuff.,Gabe,0
1387,4,17,"Oh, come on, we can play laser tag anytime.",Amy,0
1388,4,18,Meeting a teacher that has no problems with you That may never happen again.,Amy,1
1389,4,19,This is bad.,Gabe,0
1390,4,20,What's bad? The only reason I haven't been getting in trouble Is that I told my teacher mom and dad have been fighting a lot.,Gabe,0
1391,4,21,That actually works? You also have to give the teacher one of these.,Gabe,1
1392,4,22,"Wow, that's good.",PJ,0
1393,4,23,I almost hugged you.,PJ,0
1394,4,24,And I never want to hug you.,PJ,1
1395,4,25,Works even better on Mrs. Mellish.,Gabe,0
1396,4,26,Any time I do something wrong Mommy and daddy were fighting again.,Gabe,1
1397,4,27,"Well, I guess your evil plan is gonna be over on Friday night, 'cause mom and dad won't be fighting.",PJ,0
1398,4,28,"Or will they? So who are you asking to the dance? Okay, here's a hint.",Gabe,0
1399,5,0,"He's really cute and You ladies talking about me again? You know I'm not talking about you, Since I dumped your sorry butt a long time ago.",Ivy,1
1400,5,1,That's now how me and my sorry butt remember it.,Emmett,1
1401,5,2,Remind me again why you ever went out with him.,Teddy,0
1402,5,3,Only one way to explain it Brain fart.,Ivy,0
1403,5,4,Brain fart.,Ivy,1
1404,5,5,So who's this cutie you're gonna ask? Spencer.,Ivy,0
1405,5,6,"Oh, right, Mr.",Ivy,0
1406,5,7,Almost first kiss.,Ivy,1
1407,5,8,You'd better get moving on that.,Ivy,0
1408,5,9,Your window is closing.,Ivy,0
1409,5,10,What window? - The window of opportunity.,Ivy,0
1410,5,11,"Oh, thanks.",Teddy,0
1411,5,12,That really clears things up.,Teddy,0
1412,5,13,"T, you almost kissed this guy, But nothing happened since then.",Ivy,0
1413,5,14,"If you don't act soon, you're doomed to be just friends.",Ivy,0
1414,5,15,"I like Spencer, he likes me, And I'll ask him when the time is right.",Teddy,0
1415,5,16,"That better be right now, chica, Because Lauren sandoval is gonna ask him.",Ivy,0
1416,5,17,Lauren would never do that to me.,Teddy,0
1417,5,18,She's too good a friend.,Teddy,0
1418,5,19,There's your good friend right now.,Ivy,0
1419,5,20,Where? - Walking up to Spencer.,Ivy,0
1420,5,21,"What? That little witch! Yeah! Oh, Lauren, you poor thing.",Teddy,1
1421,5,22,"What a horrible, ugly tomatoey mess you are.",Teddy,1
1422,5,23,"Come on, pizza face, let's get you cleaned up.",Ivy,1
1423,5,24,Come on.,Ivy,0
1424,5,25,"Oh, Spencer, hey.",Teddy,0
1425,5,26,Didn't see you there.,Teddy,0
1426,5,27,"Hi, Teddy.",Spencer,0
1427,5,28,"Boy, that pizza really came out of nowhere, huh? Yeah.",Teddy,1
1428,5,29,Nice sh*t.,Spencer,1
1429,5,30,It's all in the wrist.,Teddy,1
1430,6,0,"Now tell me again And don't leave out a single detail What exactly did Spencer say when you asked him? He said, and I quote, 'okay.",Ivy,0
1431,6,1,"' Oh, wouldn't it be so romantic If I got my first kiss during a slow dance? That could happen if you don't wear That red polkadot thing that makes you look like a clown.",Ivy,1
1432,6,2,"No no, you're right.",Teddy,0
1433,6,3,I should dress more subtle and understated Like you.,Teddy,1
1434,6,4,That's all I'm saying.,Ivy,0
1435,6,5,Now I just have to figure out How Spencer and I are gonna get to the dance.,Teddy,0
1436,6,6,How are you getting there? I haven't asked anyone yet.,Ivy,0
1437,6,7,I'm still trying to decide between five guys.,Ivy,0
1438,6,8,"Well, do any of them drive? Let's see Sophomore, freshman, sophomore, Eighth-grader I don't really want to talk about, And sophomore.",Ivy,1
1439,6,9,"So no, no drivers on the list.",Ivy,0
1440,6,10,"That's too bad, because if you could find somebody who drives Then Spencer and I could double with you.",Teddy,0
1441,6,11,"Yeah, consider it done.",Ivy,0
1442,6,12,I'll just expand my list And lower my standards a little bit.,Ivy,1
1443,6,13,"Lower than the eighth grade? You want a ride or not? Okay, they say it's gonna be chilly tonight.",Ivy,1
1444,7,0,I want to make sure you're nice and toasty.,Amy,0
1445,7,1,Did I remember to change your diaper? I'm gonna go with yes.,Amy,1
1446,7,2,Are you ready to go? - Yeah.,Amy,0
